日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,騎手,基準オッズ,人気,ラップ適性,ラップキャラ,SAV,信頼度,妙味度,展開順位,ST指数,仕上指数,合計値,合計値順位,出遅率,先行力,追走力,持久力,持続力,瞬発力,前3F順位,前3F差,前3F内外,勝負所順位,勝負所差,勝負所内外,G前順位,G前差,G前内外,斤量,騎手タイプ,騎手指数,騎手コメント,当該コース騎手総数,当該コース騎手勝率,当該コース騎手連対率,当該コース騎手複勝率,厩舎,最近放牧先,何走目,厩舎外厩総数,厩舎外厩勝率,厩舎外厩連対率,厩舎外厩複勝率,馬外厩総数,馬外厩勝率,馬外厩連対率,馬外厩複勝率,性,齢,前肢,後肢,蹄,重適性,特記1,特記2,特記3,父馬名,血統総数,血統勝率,血統連対率,血統複勝率,1週前追切,最終追切,調教指数,調教パターン,source_url,source_status
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,10,シャドウマスター,北村友一,11.5,5,中速バランス,,42,Ｄ,Ｄ,12,52,58,-8,10,0%,59 (3),51 (6),40 (14),42 (12),52 (8),3,6,内,5,5,最内,12,17,最内,55,[先][続][瞬],63,"枠脚質×,直近○",16,0%,13%,19%,杉山晴紀,社台ファーム鈴鹿,1,15,27 %,33 %,40 %,4,50%,50%,50 %,牡,3,普,普,小標ベ,○,一本調子,,,キタサンブラック,33,6%,12%,21%,66(ＣＷ),57(栗坂),58,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263408&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,11,ビップチェイス,菱田裕二,66.0,14,低速バランス,カスリ,61,Ｄ,Ａ,7,59,58,-1,5,12%,61 (2),63 (2),46 (11),38 (14),29 (15),2,2,最内,2,0,最内,7,12,最内,58,[先][瞬],43,"枠脚質○,直近▲",32,6%,9%,19%,田島俊明,ノーザンＦ天栄,2,34,12 %,15 %,24 %,7,0%,0%,0 %,牡,5,短,短,小ベ,△,Ｐ速い×,福島向き,前行く○,アルアイン,6,0%,0%,0%,,56(南Ｗ),58,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263408&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,12,スイートオレンジ,秋山稔樹,30.2,11,中速瞬発,カスリ,38,Ｄ,Ｄ,14,53,58,-7,9,8%,63 (1),38 (13),28 (15),33 (15),60 (3),1,0,最内,10,12,最内,14,19,最内,56,[追][久],35,,11,0%,0%,0%,中川公成,ブルーステーブル,3,10,0 %,0 %,0 %,,,,,牝,4,短,短,小ベ,△,新潟向き,前行く○,腰甘い,ゴールドシップ,86,7%,15%,22%,68(美坂),64(美坂),58,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263408&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,13,オルトパラティウム,田山旺佑,26.8,9,中速バランス,,67,Ｃ,Ｓ,5,62,56,0,3,36%,48 (10),59 (5),57 (5),58 (5),52 (7),10,14,最内,7,8,最内,5,10,内,58,,45,直近○,5,0%,20%,20%,金成貴史,山元トレセン,1,133,10 %,16 %,23 %,8,25%,38%,75 %,牡,5,短,普,小標ベ,△,一本調子,ゲ音怖い,大トビ,エピファネイア,78,9%,21%,29%,62(南Ｗ),51(南Ｗ),56,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263408&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,14,ジュンライデン,Ｍ．デムーロ,28.7,10,低速瞬発,ピッタリ,44,Ｄ,Ｄ,11,50,56,-12,12,8%,44 (11),34 (15),47 (10),54 (6),67 (1),11,19,最内,12,17,最内,11,17,中,58,[先][追][瞬],46,枠脚質×,18,11%,22%,33%,友道康夫,ノーザンＦしがらき,2,219,12 %,21 %,32 %,2,0%,0%,0 %,牡,4,短,短,小標ベ,○,小回向き,枠駐不良,他馬気に,レイデオロ,31,10%,13%,16%,,54(栗坂),56,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263408&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,15,メイショウナルカミ,幸英明,20.7,7,低速瞬発,ピッタリ,50,Ｄ,Ｄ,10,53,60,-5,7,12%,36 (13),37 (14),58 (4),59 (4),53 (6),13,24,最内,15,19,最内,10,16,大外,55,[追][久][続],67,"馬主○,枠脚質○,直近○",47,2%,15%,23%,安達昭夫,キャニオンファーム土山,2,5,0 %,0 %,0 %,,,,,牡,3,普,普,中標,○,大トビ,上が掛○,,ゴールドシップ,86,7%,15%,22%,59(栗坂),55(栗坂),60,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263408&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,1,ベリベリハッピー,国分恭介,50.8,13,超低速持続,ピッタリ,43,Ｄ,Ｄ,12,22,38,-20,10,0%,59 (3),49 (10),38 (13),36 (13),43 (13),5,6,中,7,4,内,12,13,内,55,[先][追][続][瞬],46,"コース×,枠脚質×",69,3%,9%,13%,渡辺薫彦,キャニオンファーム土山,1,57,7 %,9 %,18 %,1,0%,0%,0 %,牝,3,短,短,中標起,△,大トビ,,,パイロ,207,9%,15%,24%,,59(ＣＷ),38,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,2,スプレンドーレ,国分優作,24.6,9,中速スタミナ,,58,Ｄ,Ｄ,6,21,30,-29,14,100%,36 (15),26 (15),37 (14),54 (5),64 (1),12,14,最内,15,13,最内,6,9,中,55,[続][瞬],45,"コース×,枠脚質×",92,1%,4%,13%,矢作芳人,宇治田原優駿Ｓ,2,104,7 %,11 %,16 %,,,,,牝,3,普,普,中標,,,,,サトノダイヤモンド,74,5%,11%,19%,,,30,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,3,キミガスキダ,吉村誠之助,6.6,4,超低速底力,カスリ,80,Ｂ,Ｓ,4,37,40,-3,4,0%,47 (9),53 (8),58 (4),61 (2),57 (5),10,12,内,10,6,内,4,2,大外,55,,59,"コース×,枠脚質○,直近◎",91,7%,19%,26%,牧田和弥,宇治田原優駿Ｓ,3,22,0 %,9 %,18 %,,,,,牝,3,普,普,小標,△,芝×,,,ドレフォン,351,11%,18%,29%,,43(栗坂),40,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,4,オーブフレッシュ,長岡禎仁,27.9,10,超低速持続,ピッタリ,51,Ｄ,Ｄ,9,27,37,-16,6,0%,71 (1),57 (4),33 (15),34 (14),44 (11),1,0,最内,3,0,最内,9,11,最内,55,[続],41,,46,2%,7%,13%,辻野泰之,チャンピオンヒルズ,2,132,12 %,25 %,36 %,1,0%,0%,100 %,牝,3,普,普,中標,△,,,,スワーヴリチャード,26,4%,15%,23%,46(栗坂),52(栗坂),37,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,5,タマモパルファン,柴田裕一郎,64.1,15,超高速持続,,41,Ｄ,Ｄ,13,23,39,-18,8,100%,39 (13),38 (14),48 (10),54 (6),56 (6),15,16,内,14,12,内,13,14,大外,53,,43,,52,4%,6%,8%,角田晃一,宇治田原優駿Ｓ,2,85,11 %,20 %,24 %,,,,,牝,3,普,普,中標,○,腰甘い,,,サンダースノー,59,0%,7%,15%,,,39,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,6,タガノアルテミス,松山弘平,3.4,2,超低速底力,カスリ,80,Ｂ,Ｃ,3,37,40,-3,3,0%,58 (4),59 (2),53 (5),52 (8),51 (8),2,4,内,2,0,内,3,2,内,55,[先][続][瞬],66,"コース○,枠脚質×,直近▲",184,18%,26%,37%,西園翔太,宇治田原優駿Ｓ,2,91,10 %,19 %,25 %,1,0%,0%,0 %,牝,3,短,普,細標起,○,左回り○,右モタレ,砂被る×,サンダースノー,59,0%,7%,15%,51(栗坂),57(栗坂),40,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,7,ダノンプレリュード,角田大和,20.6,8,中速瞬発,,54,Ｄ,Ｄ,7,21,37,-22,11,20%,40 (12),49 (11),62 (3),51 (9),43 (12),11,13,中,11,7,中,7,10,大外,55,[久],37,"コース○,枠脚質×,直近×",124,6%,15%,20%,坂口智康,ノーザンＦしがらき,1,103,6 %,15 %,20 %,3,0%,0%,0 %,牝,3,短,短,細標ベ,○,気が強い,腰甘い,,キタサンブラック,124,10%,18%,28%,56(ＣＷ),54(栗坂),37,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,8,アンヌグロース,永島まなみ,42.5,11,超低速バランス,カスリ,38,Ｄ,Ｄ,15,22,22,-36,15,75%,39 (14),40 (13),52 (6),59 (3),59 (2),14,16,最内,13,11,最内,15,15,最内,53,[先],43,"コース○,枠脚質×",149,5%,9%,13%,松下武士,グリーンウッド,1,95,8 %,13 %,19 %,,,,,牝,3,普,普,中標,△,,,,ニューイヤーズデイ,82,13%,21%,35%,32(栗坂),29(栗坂),22,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,9,スマイルガーデン,西村淳也,19.2,7,超低速スタミナ,,52,Ｄ,Ｄ,8,19,39,-22,12,38%,52 (8),64 (1),66 (2),42 (12),30 (15),8,9,内,1,0,外,8,10,外,55,[先][追][瞬],61,"馬主○,コース○,枠脚質○,直近○",133,17%,22%,30%,西村真幸,ノーザンＦしがらき,1,342,9 %,20 %,29 %,6,0%,0%,33 %,牝,3,普,普,中標,○,広馬場向,脚捌き△,上が掛○,ナダル,70,14%,23%,34%,67(ＣＷ),51(ＣＷ),39,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,10,アキノビューティー,鮫島良太,5.0,3,超低速スタミナ,,86,Ａ,ＡＡ,1,40,40,0,2,20%,43 (11),56 (5),67 (1),68 (1),59 (4),9,12,最内,9,6,最内,1,0,大外,55,[先][続][瞬],50,,22,0%,27%,32%,河嶋宏樹,大山ヒルズ,2,69,9 %,19 %,26 %,2,0%,50%,50 %,牝,3,普,普,中標,△,広馬場向,,,ゴールドドリーム,36,3%,14%,17%,,17(栗坂),40,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,11,スマートエトワール,川端海翼,59.7,14,超低速底力,カスリ,50,Ｄ,Ｄ,10,32,30,-18,7,0%,55 (6),55 (6),50 (7),50 (10),50 (9),3,5,最内,5,2,最内,10,11,内,52,[瞬],40,,55,4%,7%,11%,辻野泰之,吉澤Ｓ－ＷＥＳＴ,2,15,13 %,20 %,27 %,,,,,牝,3,短,短,小標,○,左回り○,,,ドレフォン,351,11%,18%,29%,45(ＣＷ),32(栗坂),30,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,12,ローズラフィネ,坂井瑠星,3.1,1,高速持続,,82,Ｃ,Ｓ,2,35,50,5,1,25%,52 (7),51 (9),48 (9),53 (7),54 (7),7,9,最内,8,4,最内,2,1,外,55,[先][続][瞬],62,"調教師○,コース○,枠脚質×,直近◎",137,19%,31%,43%,友道康夫,ドラゴンファーム,2,7,0 %,14 %,14 %,,,,,牝,3,普,普,中標,○,根性有り,芝向き,,エピファネイア,179,8%,17%,23%,17(ＣＷ),70(栗坂),50,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,13,バトルセレーネ,田口貫太,42.9,12,中速瞬発,,39,Ｄ,Ｄ,14,17,39,-24,13,0%,59 (2),57 (3),49 (8),34 (15),32 (14),4,6,内,4,1,中,14,14,中,55,,43,"コース○,枠脚質×,直近▲",70,6%,11%,21%,吉村圭司,吉澤Ｓ－ＷＥＳＴ,1,168,10 %,15 %,21 %,2,0%,0%,0 %,牝,3,普,普,中標,○,,,,ベンバトル,2,50%,50%,50%,54(ＣＷ),67(栗坂),39,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,14,レウコテア,富田暁,19.2,6,低速持続,カスリ,48,Ｄ,Ｄ,11,24,37,-19,9,0%,43 (10),41 (12),47 (11),56 (4),59 (3),13,14,内,12,10,内,11,12,外,55,[先][追][続][瞬],51,"コース×,枠脚質×,直近◎",97,3%,7%,18%,西園翔太,社台ファーム鈴鹿,1,10,10 %,20 %,30 %,1,0%,0%,100 %,牝,3,短,短,中標ベ,○,砂被る×,腰甘い,,ゴールドシップ,72,4%,4%,10%,58(ＣＷ),55(栗坂),37,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,15,ラミアスペランツァ,北村友一,15.9,5,超低速持続,ピッタリ,73,Ｃ,Ｓ,5,32,44,-4,5,25%,58 (5),54 (7),45 (12),47 (11),49 (10),6,7,最内,6,2,内,5,4,中,55,[先][続][瞬],64,"馬主○,直近○",36,17%,31%,33%,宮地貴稔,ノーザンＦしがらき,1,22,9 %,18 %,27 %,3,0%,0%,0 %,牝,3,短,短,小標,△,ダ大丈夫,腰甘い,,キタサンブラック,124,10%,18%,28%,52(栗坂),64(栗坂),44,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263409&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,1,リアルセンター,団野大成,21.8,8,中速持続,カスリ,77,Ｂ,Ｓ,2,49,54,-7,3,6%,53 (6),57 (3),52 (5),51 (5),48 (6),6,8,内,4,2,内,2,5,内,56,[追],48,"コース○,枠脚質○,直近▲",91,8%,16%,24%,千葉直人,ＫＳトレーニングＣ,1,21,5 %,5 %,5 %,4,0%,0%,0 %,牝,5,短,普,中ベ,△,良脚少し,荒馬場○,追頭上る,ゴールドシップ,162,4%,12%,19%,61(南Ｗ),59(美坂),54,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,2,エテルノレガーメ,富田暁,14.9,6,超低速スタミナ,,56,Ｄ,Ｄ,7,46,54,-10,5,0%,47 (7),52 (6),53 (3),52 (4),49 (5),7,9,最内,6,4,最内,7,11,内,58,[先][追][続][瞬],55,"馬主○,直近◎",63,5%,10%,17%,野中賢二,社台ファーム鈴鹿,1,9,11 %,22 %,33 %,1,0%,0%,0 %,牡,4,長,長,中標,○,一本調子,ダ向き,大トビ,キズナ,417,12%,20%,29%,67(栗坂),60(栗坂),54,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,3,サイモンノーブル,森田誠也,35.2,9,中速バランス,ピッタリ,29,Ｄ,Ｄ,10,35,35,-40,10,30%,54 (5),30 (10),35 (10),35 (10),39 (10),4,7,最内,7,10,最内,10,19,内,55,,42,,9,0%,0%,0%,梅田智之,浅井牧場,1,82,1 %,4 %,7 %,1,0%,0%,0 %,牡,4,普,普,中標,△,気難しい,集中力×,,ハービンジャー,286,9%,15%,23%,,56(栗坂),35,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,4,バーバラップ,田山旺佑,18.9,7,中速バランス,ピッタリ,51,Ｄ,Ｄ,8,46,54,-10,6,67%,54 (4),57 (2),50 (6),46 (6),41 (7),5,7,中,2,1,中,8,13,中,54,,47,直近○,27,4%,22%,30%,小崎憲,キャニオンファーム土山,2,26,0 %,12 %,23 %,,,,,牡,3,普,普,中標ベ,△,体質弱い,追頭上る,,ルーラーシップ,245,9%,16%,21%,,,54,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,5,バークシャーシチー,松若風馬,12.6,5,中速瞬発,カスリ,72,Ｃ,Ｓ,4,48,55,-7,4,67%,38 (8),34 (9),52 (4),59 (3),68 (1),8,18,最内,10,15,最内,4,6,外,55,[先][追][瞬],49,"コース×,枠脚質○,直近○",72,6%,21%,28%,牧田和弥,吉澤Ｓ－ＷＥＳＴ,1,211,3 %,8 %,10 %,2,50%,50%,50 %,牡,3,普,普,小標,○,腰甘い,,,モズアスコット,40,8%,13%,28%,48(ＣＷ),59(栗坂),55,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,6,レッドヴァリアート,西村淳也,4.8,3,低速バランス,カスリ,66,Ｃ,Ｄ,5,50,55,-5,2,6%,36 (10),56 (4),66 (1),64 (1),58 (3),10,20,最内,9,11,内,5,8,外,58,[先][追][瞬],50,"コース×,枠脚質○,直近○",88,10%,22%,31%,加藤公太,社台ファーム鈴鹿,3,3,0 %,0 %,0 %,1,0%,0%,0 %,牡,4,短,短,小ベ,△,脚使処難,小回向き,折合○,ルーラーシップ,245,9%,16%,21%,46(栗坂),41(栗坂),55,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,7,シュエットアムール,角田大和,44.3,10,中速底力,,38,Ｄ,Ｄ,9,39,40,-31,9,0%,62 (2),50 (7),40 (8),39 (9),41 (9),2,1,最内,3,2,最内,9,17,最内,56,[久],36,"馬主○,直近×",48,0%,8%,17%,加藤和宏,阿見トレセン,1,26,0 %,0 %,0 %,,,,,牝,4,短,短,小標,△,腰甘い,平地力×,,ゴールドシップ,162,4%,12%,19%,2(美坂),57(美坂),40,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,8,ゼンノインヴォーク,幸英明,3.5,2,低速底力,,77,Ｂ,Ｃ,3,54,55,-1,1,0%,38 (9),56 (5),64 (2),64 (2),61 (2),9,19,内,8,11,中,3,5,大外,58,[追][久][続],43,"コース×,枠脚質×,直近○",129,5%,16%,29%,緒方努,名張ホースランドＰ,4,,,,,,,,,セ,7,短,短,中標起,◎,展開待ち,落着ほし,上が掛○,シルバーステート,202,10%,17%,27%,,52(ＣＷ),55,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,9,ロードメルヴェイユ,吉村誠之助,7.6,4,中速持続,カスリ,56,Ｄ,Ｄ,6,44,51,-15,8,0%,64 (1),50 (8),38 (9),44 (8),54 (4),1,0,内,5,4,内,6,11,最内,55,,57,直近◎,49,4%,10%,22%,長谷川浩大,キャニオンファーム土山,1,14,7 %,29 %,29 %,2,50%,50%,50 %,牡,3,普,普,中標,◎,根性有り,良脚長使,,ロードカナロア,377,13%,20%,27%,60(栗坂),54(栗坂),51,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,10,ロードスタニング,坂井瑠星,2.3,1,中速瞬発,カスリ,95,ＡＡ,Ａ,1,45,55,-10,7,0%,55 (3),58 (1),50 (7),46 (7),41 (8),3,6,内,1,0,最内,1,0,最内,55,[先][続][瞬],72,"馬主○,コース○,枠脚質○,直近◎",98,18%,30%,41%,杉山晴紀,チャンピオンヒルズ,1,555,17 %,29 %,39 %,4,25%,75%,75 %,牡,3,普,普,中標,△,,,,コントレイル,54,11%,33%,39%,61(ＣＷ),52(ＣＷ),55,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263410&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,1,プリモマーレ,中井裕二,33.9,11,,,22,Ｄ,Ｄ,18,18,43,-27,17,,31 (18),36 (17),60 (5),30 (18),27 (18),18,11,内,18,10,中,18,19,中,55,[続][瞬],48,,22,0%,5%,14%,中内田充正,ノーザンＦしがらき,1,328,18 %,30 %,41 %,,,,,牝,3,,,,,,,,ロードカナロア,377,13%,20%,27%,46(栗坂),55(栗坂),43,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263411&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,2,トウカイジーク,菱田裕二,25.8,8,超高速持続,,64,Ｃ,Ｓ,6,44,44,0,5,40%,56 (6),55 (7),47 (11),52 (10),53 (10),9,5,内,8,5,中,6,7,最内,57,[先][瞬],42,"コース×,枠脚質×,直近▲",51,0%,14%,18%,野中賢二,グリーンウッド,4,8,0 %,0 %,0 %,,,,,牡,3,短,短,中標ベ,△,腰甘い,軟ら芝×,ブ効果○,マクフィ,55,4%,22%,24%,,36(栗坂),44,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263411&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,3,シャンデリュイーズ,富田暁,39.3,14,高速スタミナ,カスリ,43,Ｄ,Ｄ,16,35,36,-17,15,14%,59 (4),54 (8),41 (14),36 (16),40 (16),3,1,内,5,3,内,16,13,内,55,[先][追][続][瞬],49,"コース×,枠脚質×,直近◎",41,5%,10%,20%,小栗実,グリーンウッド,1,26,4 %,15 %,31 %,2,0%,50%,100 %,牝,3,短,短,中標,○,落着ほし,ブ効果○,,ダノンキングリー,10,0%,10%,10%,49(栗坂),50(栗坂),36,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263411&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,4,メイショウトライオ,太宰啓介,78.0,17,,,26,Ｄ,Ｄ,17,18,43,-27,18,,31 (17),36 (16),60 (4),30 (17),27 (17),17,11,最内,17,10,内,17,18,内,55,[先][瞬],54,馬主○,16,0%,6%,6%,石橋守,キャニオンファーム土山,1,193,11 %,18 %,25 %,,,,,牝,3,,,,,,,,リオンディーズ,200,4%,14%,24%,57(栗坂),53(栗坂),43,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263411&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,5,バルフルール,角田大和,11.6,5,超高速スタミナ,,67,Ｃ,Ａ,3,46,31,-11,11,0%,59 (5),59 (4),48 (10),53 (9),54 (6),6,3,内,4,1,内,3,6,内,55,[久],37,"馬主○,コース×,枠脚質○,直近×",54,0%,4%,13%,長谷川浩大,ノーザンＦしがらき,2,21,14 %,19 %,29 %,1,0%,0%,0 %,牝,3,普,普,中標,△,,,,サクソンウォリアー,18,11%,22%,39%,35(ＣＷ),33(ＣＷ),31,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263411&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,6,ルーセントムーン,森田誠也,108.2,18,超高速スタミナ,,48,Ｄ,Ｄ,15,40,43,-5,9,14%,41 (15),29 (18),34 (18),50 (12),57 (4),14,9,最内,16,10,最内,15,12,中,54,,45,,8,0%,0%,0%,高橋一哉,宇治田原優駿Ｓ,1,95,6 %,13 %,18 %,4,0%,0%,0 %,牡,3,普,普,中標,△,ダート×,完歩小さ,腰甘い,インディチャンプ,5,20%,20%,20%,62(ＣＷ),57(栗坂),43,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=07263411&jo=1&idpm=iFT66JycF8pFY,PASS
