日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,IDM,IDM印,脚質,騎手名,斤量,調教師,所属,基準単勝,基準複勝,source_url,source_status
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,14,ウェンロック,27,▽,,田山旺,56☆,藤岡健,栗,20.3,4,https://jrdb.com/member/n_live_20260830_07263404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,15,サンロンブル,20,,差,Ｍデム[替],57,柴田卓,栗,23.8,4.5,https://jrdb.com/member/n_live_20260830_07263404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,4,202607030404,07263404,11:25,4R ダ1400 ３歳未勝利 11:25,16,メイショウケンゴウ,25,,差,太宰啓,57,高橋亮,栗,48.5,8.5,https://jrdb.com/member/n_live_20260830_07263404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,1,マジックブルー,35,,差,太宰啓[替],58,荒川義,栗,30.7,6,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,2,スコーピオンイメル,35,,追,高倉稜[替],58,武英智,栗,20.3,4.2,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,3,ブームバップビート,46,注,先,坂井瑠,55,中内田,栗,2.5,1.3,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,4,クラックショット,49,○,差,北村友[替],55,清水久,栗,17.1,3.7,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,5,タリスマン,50,◎,追,伊藤工,58,金成貴,美,15.9,3.5,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,6,オーレアミスト,46,△,追,幸英明[替],58,井上智,栗,23,4.6,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,7,トワイライトサイト,40,,追,菱田裕[替],55,嘉藤貴,美,43.3,8.2,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,8,ビービーバザーク,42,,先,西村淳[替],58,武幸四,栗,8,2.2,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,9,メイショウマドロス,47,▲,先,団野大[替],58,石橋守,栗,4.5,1.6,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,10,アトモス,43,,差,角田和,55,角田晃,栗,5.3,1.7,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,11,ステイクオール,45,▽,追,富田暁[替],58,上村洋,栗,8.9,2.4,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,12,ルシタニア,40,,差,森田誠,55▲,武幸四,栗,43.9,8.3,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,13,シンギタイ,29,,先,田口貫,58,庄野靖,栗,34.8,6.7,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,1,サンセットブライト,51,,追,秋山稔[替],52,相沢郁,美,60.3,9.6,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,2,ペンナヴェローチェ,56,,先,北村友[替],57,須貝尚,栗,17.4,3.4,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,3,ダンツシタン,54,,差,太宰啓,54,本田優,栗,5.5,1.7,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,4,ビップスコーピオン,49,,追,Ｍデム[替],55,田島俊,美,33.3,5.7,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,5,シャルクハフト,58,▽,差,吉村誠[替],54,清水久,栗,57,9.1,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,6,ビービークローサー,67,◎,差,坂井瑠,55,野中賢,栗,1.9,1.2,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,7,タイセイカイザー,56,,差,団野大[替],55,奥村豊,栗,26.3,4.7,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,8,インザモーメント,59,△,差,田山旺,56,田中克,栗,30.6,5.3,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,9,リューデスハイム,61,注,逃,西村淳[替],55,牧田和,栗,14.1,2.9,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,10,インジケーター,53,,逃,酒井学[替],53,高橋康,栗,83.6,13.1,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,11,フームスムート,48,,差,菱田裕[替],53,水野貴,美,78.7,12.4,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,12,クァンタムウェーブ,56,,差,幸英明[替],56,松永幹,栗,18.2,3.5,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,13,メイショウシナノ,61,▲,追,田口貫,56,大橋勇,栗,22.4,4.1,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,14,レヴァンテシチー,57,,追,松山弘,55,柴田卓,栗,11.8,2.5,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,15,キーチパルフェ,58,,差,松若風[替],56,高柳大,栗,17.7,3.4,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,16,ゴッドエスパーダ,66,○,差,角田和,55,角田晃,栗,11,2.4,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,1,ピコキング,19,,差,田口貫[替],55,森秀行,栗,29.1,5.1,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,2,バクソウシャチョウ,40,△,先,松若風[替],55,森秀行,栗,17.5,3.4,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,3,サンタンジェロ,43,▲,追,西村淳[替],55,須貝尚,栗,3.3,1.3,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,4,シスキンブルーム,46,○,逃,団野大,55,斉藤崇,栗,6.6,1.8,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,5,マルモリムソウ,34,,逃,泉谷楓,55,大橋勇,栗,14,2.9,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,6,ジャスパートレノ,35,▽,逃,中井裕[替],55,森秀行,栗,23,4.2,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,7,ビスケットサンド,41,注,差,北村友,55,佐藤悠,栗,3.7,1.3,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,8,ピコジャック,19,,先,吉村誠[替],55,森秀行,栗,25.1,4.5,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,9,ジーティーマイカ,51,◎,先,松山弘,55,前川恭,栗,2.6,1.2,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,1,ブレットパス,59,○,追,吉村誠[替],55,中内田,栗,3,1.4,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,2,サガルマータ,55,▽,差,松山弘[替],55,福永祐,栗,5.4,1.8,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,3,ノチェセラーダ,56,△,追,西村淳,55,杉山佳,栗,5.3,1.8,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,4,ショウナンハウル,49,,追,富田暁,58,松下武,栗,99.8,18.2,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,5,ソルパッサーレ,49,,差,団野大[替],53,四位洋,栗,25,5.2,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,6,ニュークレド,52,,差,松若風[替],58,石坂公,栗,18.3,4,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,7,カフジエメンタール,60,◎,先,坂井瑠,55,矢作芳,栗,4,1.5,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,8,ヤマニンループ,51,,追,太宰啓[替],58,松永幹,栗,56.4,10.6,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,9,ジェットブレード,46,,差,田口貫[替],58,青木孝,美,52.8,10.2,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,10,シャドウマスター,49,,差,北村友,55,杉山晴,栗,11.5,2.8,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,11,ビップチェイス,56,注,差,菱田裕[替],58,田島俊,美,66,12.3,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,12,スイートオレンジ,50,,先,秋山稔[替],56,中川公,美,30.2,6.1,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,13,オルトパラティウム,59,▲,差,田山旺[替],58,金成貴,美,26.8,5.5,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,14,ジュンライデン,47,,先,Ｍデム[替],58,友道康,栗,28.7,5.9,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,15,メイショウナルカミ,50,,先,幸英明,55,安達昭,栗,20.7,4.5,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,1,ベリベリハッピー,19,,差,国分恭,55,渡辺薫,栗,50.8,9.5,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,2,スプレンドーレ,18,,追,国分優,55,矢作芳,栗,24.6,4.9,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,3,キミガスキダ,34,▲,追,吉村誠[替],55,牧田和,栗,6.6,2,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,4,オーブフレッシュ,24,,逃,長岡禎[替],55,辻野泰,栗,27.9,5.5,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,5,タマモパルファン,20,,追,柴田裕[替],53△,角田晃,栗,64.1,11.5,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,6,タガノアルテミス,34,○,逃,松山弘[替],55,西園翔,栗,3.4,1.4,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,7,ダノンプレリュード,18,,差,角田和[替],55,坂口智,栗,20.6,4.3,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,8,アンヌグロース,19,,追,永島ま[替],53◇,松下武,栗,42.5,8.1,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,9,スマイルガーデン,16,,追,西村淳,55,西村真,栗,19.2,4.1,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,10,アキノビューティー,37,◎,追,鮫島良,55,河嶋宏,栗,5,1.7,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,11,スマートエトワール,29,▽,先,川端海[替],52▲,辻野泰,栗,59.7,10.8,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,12,ローズラフィネ,32,注,先,坂井瑠[替],55,友道康,栗,3.1,1.4,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,13,バトルセレーネ,14,,差,田口貫,55,吉村圭,栗,42.9,8.1,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,14,レウコテア,21,,差,富田暁[替],55,西園翔,栗,19.2,4.1,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,15,ラミアスペランツァ,29,△,逃,北村友[替],55,宮地貴,栗,15.9,3.5,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,1,リアルセンター,46,▲,差,団野大[替],56,千葉直,美,21.8,3.9,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,2,エテルノレガーメ,43,▽,差,富田暁[替],58,野中賢,栗,14.9,2.9,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,3,サイモンノーブル,32,,追,森田誠[替],55▲,梅田智,栗,35.2,5.9,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,4,バーバラップ,43,△,差,田山旺,54☆,小崎憲,栗,18.9,3.5,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,5,バークシャーシチー,45,注,追,松若風[替],55,牧田和,栗,12.6,2.6,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,6,レッドヴァリアート,47,○,追,西村淳[替],58,加藤公,栗,4.8,1.5,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,7,シュエットアムール,36,,追,角田和[替],56,加藤和,美,44.3,7.3,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,8,ゼンノインヴォーク,51,◎,差,幸英明,58,緒方努,栗,3.5,1.3,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,9,ロードメルヴェイユ,41,,先,吉村誠[替],55,長谷川,栗,7.6,1.9,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,10,ロードスタニング,42,,先,坂井瑠[替],55,杉山晴,栗,2.3,1.2,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,1,プリモマーレ,15,,,中井裕,55,中内田,栗,33.9,7.5,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,2,トウカイジーク,41,,差,菱田裕[替],57,野中賢,栗,25.8,5.9,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,3,シャンデリュイーズ,32,,差,富田暁[替],55,小栗実,栗,39.3,8.6,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,4,メイショウトライオ,15,,,太宰啓,55,石橋守,栗,78,16.1,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,5,バルフルール,43,▽,差,角田和,55,長谷川,栗,11.6,3.1,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,6,ルーセントムーン,37,,追,森田誠[替],54▲,高橋一,栗,108,22.1,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,7,ハピネスサンライズ,43,△,先,松山弘[替],55,東田明,栗,14.4,3.6,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,8,スイートポメロ,43,,逃,川須栄,55,森田直,栗,49.4,10.7,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,9,デルニエジョイ,39,,先,田口貫,57,鈴木孝,栗,35.2,7.8,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,10,プリュスエクラ,38,,逃,団野大,55,小林真,栗,29.5,6.6,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,11,リントゥラウル,44,▲,差,幸英明,57,秋山真,栗,12.2,3.2,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,12,ナデシコザクラ,39,,差,秋山稔[替],55,秋山真,栗,35.1,7.8,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,13,パトローナス,45,○,先,吉村誠,57,高橋亮,栗,6.5,2.2,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,14,モカプウイング,39,,差,田山旺[替],54☆,加藤公,栗,26.4,6,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,15,ミッキーラヴィータ,46,◎,先,西村淳[替],55,高橋亮,栗,3.8,1.6,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
