日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,馬トク指数,IDM,激走指数,激印,激走要因1,激走要因2,激走要因3,基準単オッズ,基準人気,馬体重,増減,波乱度,1番人気信頼度,1番人気妙味度,source_url,source_status
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,9,メイショウマドロス,62.3,47,52.89,0,,,,4.5,2,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,10,アトモス,55.2,43,52.42,0,,,,5.3,3,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,11,ステイクオール,55.1,45,50.41,0,,,,8.9,5,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,12,ルシタニア,44,40,51.23,0,,,,43.9,13,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,13,シンギタイ,29,29,38.69,0,,,,34.8,11,,,A,D,A,https://umatoku.hochi.co.jp/data/race/07263405/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,1,サンセットブライト,40,51,41.7,0,,,,60.3,14,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,2,ペンナヴェローチェ,48.1,56,50.92,0,,,,17.4,6,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,3,ダンツシタン,51.4,54,47.18,0,,,,5.5,2,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,4,ビップスコーピオン,35,49,45.6,0,,,,33.3,12,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,5,シャルクハフト,51,58,53.31,2,,,,57,13,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,6,ビービークローサー,72.9,67,55.18,0,,,,1.9,1,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,7,タイセイカイザー,48,56,50.06,0,,,,26.3,10,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,8,インザモーメント,52,59,51.69,4,,,,30.6,11,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,9,リューデスハイム,56.1,60.6,51.67,0,,,,14.1,5,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,10,インジケーター,42,53,36.98,0,,,,83.6,16,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,11,フームスムート,35,48,38.37,0,,,,78.7,15,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,12,クァンタムウェーブ,48,56,48.81,0,,,,18.2,8,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,13,メイショウシナノ,55,61,52.67,3,,,,22.4,9,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,14,レヴァンテシチー,51.1,57.2,50.05,0,,,,11.8,4,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,15,キーチパルフェ,50.1,57.9,49.04,0,,,,17.7,7,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,16,ゴッドエスパーダ,68.2,66.3,55.94,0,,,,11,3,,,S,AA,B,https://umatoku.hochi.co.jp/data/race/07263406/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,1,ピコキング,36,19,36.91,0,,,,29.1,9,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,2,バクソウシャチョウ,52,40,51.3,3,,,,17.5,6,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,3,サンタンジェロ,56.5,43.1,53.91,0,,,,3.3,2,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,4,シスキンブルーム,62.2,46,52.89,2,,,,6.6,4,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,5,マルモリムソウ,45.1,34,47.9,0,,,,14,5,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,6,ジャスパートレノ,46,35,49.15,0,,,,23,7,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,7,ビスケットサンド,54.4,41.1,52.82,0,,,,3.7,3,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,8,ピコジャック,36,19,39.29,0,,,,25.1,8,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,9,ジーティーマイカ,62.6,51,56.04,1,,,,2.6,1,,,C,AA,AA,https://umatoku.hochi.co.jp/data/race/07263407/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,1,ブレットパス,67.6,59.1,53.55,0,,,,3,1,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,2,サガルマータ,59.3,55,52.6,3,,,,5.4,4,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,3,ノチェセラーダ,60.3,56,51.81,0,,,,5.3,3,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,4,ショウナンハウル,42,49,43.34,0,,,,99.8,15,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,5,ソルパッサーレ,45,49.4,49.52,0,,,,25,8,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,6,ニュークレド,47,52,50.91,4,,,,18.3,6,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,7,カフジエメンタール,66.4,60,51.34,0,,,,4,2,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,8,ヤマニンループ,47,51,40.23,0,,,,56.4,13,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,9,ジェットブレード,36,46,42.93,0,,,,52.8,12,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,10,シャドウマスター,41.1,48.8,50.01,0,,,,11.5,5,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,11,ビップチェイス,54,56.1,48.11,0,,,,66,14,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,12,スイートオレンジ,45,50,46.87,0,,,,30.2,11,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,13,オルトパラティウム,59,59,55.8,2,,,,26.8,9,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,14,ジュンライデン,38,47,48.23,0,,,,28.7,10,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,15,メイショウナルカミ,44,50,46.7,0,,,,20.7,7,,,C,A,S,https://umatoku.hochi.co.jp/data/race/07263408/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,1,ベリベリハッピー,41,19,44.4,0,,,,50.8,13,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,2,スプレンドーレ,53,18,45.86,0,,,,24.6,9,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,3,キミガスキダ,63.2,34,55.82,2,,,,6.6,4,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,4,オーブフレッシュ,46,24,49.7,0,,,,27.9,10,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,5,タマモパルファン,41,20,45.31,0,,,,64.1,15,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,6,タガノアルテミス,63.4,34.1,56.03,0,,,,3.4,2,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,7,ダノンプレリュード,44,18,48.27,0,,,,20.6,8,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,8,アンヌグロース,40,19,47.43,0,,,,42.5,11,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,9,スマイルガーデン,43,16,45.98,0,,,,19.2,7,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,10,アキノビューティー,65.3,37,56.93,0,,,,5,3,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,11,スマートエトワール,51,29,53.6,0,,,,59.7,14,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,12,ローズラフィネ,65.5,32,52.98,0,,,,3.1,1,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,13,バトルセレーネ,36,14,46.12,0,,,,42.9,12,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,14,レウコテア,44,21,49.86,4,,,,19.2,6,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,15,ラミアスペランツァ,56,29.1,53.17,3,,,,15.9,5,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263409/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,1,リアルセンター,55,46,52.22,2,,,,21.8,8,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,2,エテルノレガーメ,49.1,42.5,52.08,0,,,,14.9,6,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,3,サイモンノーブル,32,32,40.11,0,,,,35.2,9,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,4,バーバラップ,48,43,52.13,3,,,,18.9,7,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,5,バークシャーシチー,54,44.8,50.65,0,,,,12.6,5,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,6,レッドヴァリアート,60.3,47,51.05,0,,,,4.8,3,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,7,シュエットアムール,37,36,43.74,0,,,,44.3,10,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,8,ゼンノインヴォーク,65.4,51,49.29,0,,,,3.5,2,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,9,ロードメルヴェイユ,45.1,40.7,51.23,0,,,,7.6,4,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,10,ロードスタニング,57.7,42.2,51.22,0,,,,2.3,1,,,A,AA,A,https://umatoku.hochi.co.jp/data/race/07263410/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,1,プリモマーレ,26,15,35.68,0,,,,33.9,11,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,2,トウカイジーク,55,41,51.72,0,,,,25.8,8,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,3,シャンデリュイーズ,42,32,42.7,0,,,,39.3,14,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,4,メイショウトライオ,26,15,27.98,0,,,,78,17,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,5,バルフルール,54.1,43.3,54.63,3,,,,11.6,5,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,6,ルーセントムーン,47,37,42.97,0,,,,108.2,18,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,7,ハピネスサンライズ,55,43.4,53.03,4,,,,14.4,7,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,8,スイートポメロ,54,43,43.51,0,,,,49.4,16,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,9,デルニエジョイ,51,39,52.42,0,,,,35.2,13,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,10,プリュスエクラ,48,38,47.88,0,,,,29.5,10,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,11,リントゥラウル,56.1,44.1,52.97,0,,,,12.2,6,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,12,ナデシコザクラ,48,39,48.48,0,,,,35.1,12,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,13,パトローナス,59.2,45,55.46,2,,,,6.5,4,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,14,モカプウイング,49,39,51.01,0,,,,26.4,9,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,15,ミッキーラヴィータ,61.4,46,54.1,0,,,,3.8,1,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,16,ボールドペイト,53,42,48.58,0,,,,48.3,15,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,17,カルロット,58.3,42,52.19,0,,,,4.6,2,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,18,エコロディアン,58.3,44,53.92,0,,,,5.5,3,,,A,A,S,https://umatoku.hochi.co.jp/data/race/07263411/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,1,ヴォンドゥ,61.2,49,55.44,2,,,,7.7,4,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,2,オンザノアール,49.1,38,51.83,0,,,,11.5,5,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,3,アーガイルショア,61.2,45,54.69,0,,,,5.3,3,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,4,サヨノパララックス,47,39,49.59,0,,,,29.3,10,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,5,モノノケ,44,35,44.5,0,,,,46.2,12,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,6,ダノンステート,43,35,50.55,0,,,,17.6,7,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,7,ミスヘンリー,44,35,49.54,0,,,,23.1,9,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,8,レジェンダリーデイ,44,34,43.06,0,,,,31.7,11,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,9,メラヴィリオーザ,39,33,43.3,0,,,,50.6,13,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,10,グラスゴー,51,41.1,52.95,3,,,,18.5,8,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,11,ヒルノプーリア,68.5,52.8,58.08,0,,,,3.3,2,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,12,ラヴネヴァーダイズ,66.4,49.2,56.46,0,,,,3.2,1,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,13,タイセイブロウ,50,38.9,51.26,0,,,,17.2,6,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,14,パワポケビー,35,29,46.55,0,,,,52.1,14,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263412/previous,PASS_EMBEDDED_JSON
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,1,タガノシルフィー,62.3,48,54.85,0,,,,3.9,1,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262401/previous,PASS_EMBEDDED_JSON
