日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,枠,印,性齢,斤量,騎手,最高指数,5走平均,距離指数,コース指数,3走,2走,前走,単勝オッズ,人気,source_url,source_status
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,4,ビップスコーピオン,2,--,牡6,55,Ｍ．デムーロ,96,88*,96,96,-,93,88,75.7,13,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,5,シャルクハフト,3,--,牡4,54,吉村誠之助,98,82*,94,90,90,94,73,171.4,15,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,6,ビービークローサー,3,--,牡3,55,坂井瑠星,111,101,未,97,97,110,97,1.3,1,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,7,タイセイカイザー,4,--,牡4,55,団野大成,100,90,86,86,97,100,95,46.5,12,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,8,インザモーメント,4,--,セ5,56,田山旺佑,87,89*,96,87,70,85,87,43.4,9,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,9,リューデスハイム,5,--,牡5,55,西村淳也,99,89,103,102,82,98,95,9.2,2,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,10,インジケーター,5,--,牡5,53,酒井学,96,88*,74,74,96,90,76,36.1,8,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,11,フームスムート,6,--,牡9,53,菱田裕二,62,62*,99,94,-,-,62,250.5,16,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,12,クァンタムウェーブ,6,--,牡4,56,幸英明,91,88,未,81,91,82,81,17.9,5,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,13,メイショウシナノ,7,--,牡6,56,田口貫太,98,91,94,95,86,88,88,44,10,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,14,レヴァンテシチー,7,--,牡4,55,松山弘平,103,90,未,78,103,92,87,12.7,3,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,15,キーチパルフェ,8,--,牡5,56,松若風馬,95,91*,89,未,95,89,89,44.6,11,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,16,ゴッドエスパーダ,8,--,牡4,55,角田大和,101,96,100,81,84,100,100,15,4,https://race.netkeiba.com/race/speed.html?race_id=202607030406,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,1,ピコキング,1,--,牡2,55,田口貫太,39,39*,未,39,-,-,39,65.9,9,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,2,バクソウシャチョウ,2,--,牡2,55,松若風馬,84,71*,未,84,49,81,84,15,6,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,3,サンタンジェロ,3,--,牝2,55,西村淳也,85,79*,85,85,-,73,85,4.6,3,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,4,シスキンブルーム,4,--,牝2,55,団野大成,81,78*,74,未,-,74,81,9.2,4,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,5,マルモリムソウ,5,--,牡2,55,泉谷楓真,71,71*,未,未,-,-,71,10.1,5,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,6,ジャスパートレノ,6,--,牡2,55,中井裕二,-,-,未,未,-,-,63,17.3,7,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,7,ビスケットサンド,7,--,牝2,55,北村友一,77,77*,77,未,-,-,77,4,2,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,8,ピコジャック,8,--,牡2,55,吉村誠之助,-,-,未,未,-,-,43,31.7,8,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,9,ジーティーマイカ,8,--,牝2,55,松山弘平,89,89*,未,未,-,-,89,2.4,1,https://race.netkeiba.com/race/speed.html?race_id=202607030407,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,1,ブレットパス,1,--,牡3,55,吉村誠之助,103,90,100,未,86,103,100,4.9,2,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,2,サガルマータ,2,--,牡3,55,松山弘平,97,86*,未,未,92,97,93,4.7,1,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,3,ノチェセラーダ,2,--,牡3,55,西村淳也,100,90,97,未,97,100,96,9.5,5,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,4,ショウナンハウル,3,--,セ5,58,富田暁,83,69,92,92,63,71,78,96.5,15,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,5,ソルパッサーレ,3,--,牝3,53,団野大成,90,82,未,未,80,83,81,7.4,3,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,6,ニュークレド,4,--,牡4,58,松若風馬,105,85,105,105,71,97,64,14.2,9,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,7,カフジエメンタール,4,--,牡3,55,坂井瑠星,106,95,106,未,96,106,97,11.3,7,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,8,ヤマニンループ,5,--,牡7,58,太宰啓介,86,80,未,99,84,65,81,27.7,11,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,9,ジェットブレード,5,--,牡4,58,田口貫太,100,83,91,100,91,79,72,79.7,14,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,10,シャドウマスター,6,--,牡3,55,北村友一,94,79*,未,未,73,86,94,15,10,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,11,ビップチェイス,6,--,牡5,58,菱田裕二,102,95,102,87,98,95,102,70.5,12,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,12,スイートオレンジ,7,--,牝4,56,秋山稔樹,97,86,97,97,72,88,80,9.1,4,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,13,オルトパラティウム,7,--,牡5,58,田山旺佑,105,84,97,97,80,68,105,73.3,13,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,14,ジュンライデン,8,--,牡4,58,Ｍ．デムーロ,90,77,91,未,77,90,64,11.7,8,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,15,メイショウナルカミ,8,--,牡3,55,幸英明,96,67,96,96,96,35,50,10.9,6,https://race.netkeiba.com/race/speed.html?race_id=202607030408,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,1,ベリベリハッピー,1,--,牝3,55,国分恭介,55,43*,55,未,43,55,30,42.4,14,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,2,スプレンドーレ,2,--,牝3,55,国分優作,57,57*,未,57,-,-,57,50.9,15,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,3,キミガスキダ,2,--,牝3,55,吉村誠之助,70,63*,66,66,56,60,66,14.6,9,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,4,オーブフレッシュ,3,--,牝3,55,長岡禎仁,63,58*,51,59,51,63,59,13.8,6,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,5,タマモパルファン,3,--,牝3,53,△柴田裕一郎,-,-,未,未,-,73,63,29.3,12,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,6,タガノアルテミス,4,--,牝3,55,松山弘平,70,61,70,59,57,56,59,5.5,2,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,7,ダノンプレリュード,4,--,牝3,55,角田大和,-,-,未,未,73,48,65,30.5,13,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,8,アンヌグロース,5,--,牝3,53,◇永島まなみ,53,36*,53,未,40,53,30,23.1,11,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,9,スマイルガーデン,5,--,牝3,55,西村淳也,69,58,66,35,60,52,44,11.9,4,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,10,アキノビューティー,6,--,牝3,55,鮫島良太,80,69,69,69,68,80,69,6.6,3,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,11,スマートエトワール,6,--,牝3,52,▲川端海翼,58,48*,58,54,32,58,54,20.1,10,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,12,ローズラフィネ,7,--,牝3,55,坂井瑠星,-,-,未,未,69,72,83,3.6,1,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,13,バトルセレーネ,7,--,牝3,55,田口貫太,-,-,未,未,-,64,59,13.4,5,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,14,レウコテア,8,--,牝3,55,富田暁,64,57*,52,未,57,64,52,14.4,8,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,15,ラミアスペランツァ,8,--,牝3,55,北村友一,59,54*,59,49,54,59,49,13.8,7,https://race.netkeiba.com/race/speed.html?race_id=202607030409,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,1,リアルセンター,1,--,牝5,56,団野大成,92,80,93,58,72,92,84,24.8,8,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,2,エテルノレガーメ,2,--,牡4,58,富田暁,100,100*,73,未,61,64,100,3.1,1,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,3,サイモンノーブル,3,--,牡4,55,▲森田誠也,86,62*,88,88,68,60,62,18.1,6,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,4,バーバラップ,4,--,牡3,54,☆田山旺佑,83,68*,83,83,52,56,83,23,7,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,5,バークシャーシチー,5,--,牡3,55,松若風馬,83,80*,未,未,80,83,76,5.5,3,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,6,レッドヴァリアート,6,--,牡4,58,西村淳也,98,77,87,94,75,91,49,6,4,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,7,シュエットアムール,7,--,牝4,56,角田大和,76,76*,84,未,-,-,-,51.6,10,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,8,ゼンノインヴォーク,7,--,セ7,58,幸英明,93,78,93,89,86,67,77,4.1,2,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,9,ロードメルヴェイユ,8,--,牡3,55,吉村誠之助,79,71*,69,69,66,79,69,33.1,9,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,10,ロードスタニング,8,--,牡3,55,坂井瑠星,90,73*,72,未,90,72,79,6.4,5,https://race.netkeiba.com/race/speed.html?race_id=202607030410,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,1,プリモマーレ,1,--,牝3,55,中井裕二,-,-,未,未,-,-,-,8.5,3,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,2,トウカイジーク,1,--,牡3,57,菱田裕二,94,80,94,94,65,72,94,33.4,13,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,3,シャンデリュイーズ,2,--,牝3,55,富田暁,82,69,82,未,71,67,73,8.7,4,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,4,メイショウトライオ,2,--,牝3,55,太宰啓介,-,-,未,未,-,-,-,126.3,18,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,5,バルフルール,3,--,牝3,55,角田大和,89,83*,89,89,80,80,89,16.7,9,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,6,ルーセントムーン,3,--,牡3,54,▲森田誠也,79,68*,未,未,64,6,79,71,16,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,7,ハピネスサンライズ,4,--,牝3,55,松山弘平,96,82*,96,96,-22,82,96,16.9,10,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,8,スイートポメロ,4,--,牝3,55,川須栄彦,86,75,68,82,86,58,82,56.8,15,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,9,デルニエジョイ,5,--,牡3,57,田口貫太,91,91*,91,91,72,71,91,10.7,6,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,10,プリュスエクラ,5,--,牝3,55,団野大成,94,84*,94,82,81,79,82,17.4,12,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,11,リントゥラウル,6,--,牡3,57,幸英明,96,87*,96,96,72,91,96,14,8,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,12,ナデシコザクラ,6,--,牝3,55,秋山稔樹,82,68*,未,未,48,71,82,71,17,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,13,パトローナス,7,--,セ3,57,吉村誠之助,97,69,97,97,64,18,97,4.7,1,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,14,モカプウイング,7,--,牝3,54,☆田山旺佑,91,84*,91,91,-7,88,91,11.8,7,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,15,ミッキーラヴィータ,7,--,牝3,55,西村淳也,94,84,94,94,84,91,94,8.4,2,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,16,ボールドペイト,8,--,牡3,57,松若風馬,81,62*,39,81,67,59,81,51.6,14,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,17,カルロット,8,--,牡3,57,坂井瑠星,91,85*,91,未,87,91,79,9.6,5,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,18,エコロディアン,8,--,牝3,55,Ｍ．デムーロ,89,79*,89,89,78,70,89,17.2,11,https://race.netkeiba.com/race/speed.html?race_id=202607030411,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,1,ヴォンドゥ,1,--,牝3,51,▲森田誠也,86,74,86,84,74,86,84,6.7,5,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,2,オンザノアール,2,--,牝3,54,幸英明,74,66*,71,74,71,61,74,6.3,4,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,3,アーガイルショア,3,--,牝3,54,北村友一,88,80,80,88,80,88,86,8.6,6,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,4,サヨノパララックス,3,--,牡3,56,川須栄彦,76,61*,71,71,78,83,71,50.8,12,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,5,モノノケ,4,--,牝3,54,酒井学,63,59*,61,未,58,81,75,36.7,10,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,6,ダノンステート,4,--,牡3,56,角田大和,-,-,未,未,71,89,80,31.5,9,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,7,ミスヘンリー,5,--,牝3,52,△柴田裕一郎,79,69,79,72,79,72,72,330.8,14,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,8,レジェンダリーデイ,5,--,セ6,58,菱田裕二,80,67,68,54,53,56,71,25.4,7,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,9,メラヴィリオーザ,6,--,牝6,53,▲川端海翼,80,74*,68,未,89,73,68,37.8,11,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,10,グラスゴー,6,--,牝3,53,☆田山旺佑,74,64*,74,未,57,64,74,5.4,2,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,11,ヒルノプーリア,7,--,牝3,54,秋山稔樹,100,81,未,未,71,97,100,3.5,1,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,12,ラヴネヴァーダイズ,7,--,牡3,56,松山弘平,86,70,86,86,70,80,86,5.8,3,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,13,タイセイブロウ,8,--,牡5,58,田口貫太,91,76,91,94,69,81,71,30,8,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,14,パワポケビー,8,--,牝7,56,中井裕二,-,38*,96,74,42,68,-,147,13,https://race.netkeiba.com/race/speed.html?race_id=202607030412,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,1,タガノシルフィー,1,--,牝3,55,横山和生,101,78*,101,76,69,101,76,8,4,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,2,マーゴットクリュグ,2,--,牝3,55,松本大輝,96,76,96,77,73,96,77,26.8,9,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,3,ゴーゴーエイミー,3,--,牝3,55,斎藤新,49,45*,未,未,52,49,40,77.8,12,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,4,テンレッドサン,3,--,牝3,55,横山武史,81,74,81,72,77,71,72,16,7,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,5,サンセリテ,4,--,牝3,55,武豊,-,-,未,未,74,68,79,11.3,6,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,6,ビレッジルイーザ,4,--,牝3,55,丹内祐次,73,68,73,69,73,67,69,20.6,8,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,7,エリカビアリッツ,5,--,牝3,55,鮫島克駿,87,79*,87,未,72,77,87,7.2,2,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,8,タガノラヴズワン,5,--,牝3,52,▲和田陽希,67,62*,60,未,67,60,60,71.8,11,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,9,セントピュアベース,6,--,牝3,55,荻野琢真,70,65,70,70,58,70,70,122.8,13,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,10,モンテパステル,6,--,牝3,55,古川吉洋,59,59*,59,未,-,-,59,155.6,14,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,11,ウォータースパウト,7,--,牝3,55,吉田隼人,79,72*,79,79,73,-,79,7.9,3,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,12,ブライトエンジェル,7,--,牝3,55,川又賢治,81,81*,81,81,59,72,81,2.2,1,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
