日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,基準単勝,基準複勝,オッズ種別,source_url,source_status
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,1,マジックブルー,30.7,6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,2,スコーピオンイメル,20.3,4.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,3,ブームバップビート,2.5,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,4,クラックショット,17.1,3.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,5,タリスマン,15.9,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,6,オーレアミスト,23,4.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,7,トワイライトサイト,43.3,8.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,8,ビービーバザーク,8,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,9,メイショウマドロス,4.5,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,10,アトモス,5.3,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,11,ステイクオール,8.9,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,12,ルシタニア,43.9,8.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,5,202607030405,07263405,11:55,5R ダ1800 ３歳上１勝クラス 11:55,13,シンギタイ,34.8,6.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,1,サンセットブライト,60.3,9.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,2,ペンナヴェローチェ,17.4,3.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,3,ダンツシタン,5.5,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,4,ビップスコーピオン,33.3,5.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,5,シャルクハフト,57,9.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,6,ビービークローサー,1.9,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,7,タイセイカイザー,26.3,4.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,8,インザモーメント,30.6,5.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,9,リューデスハイム,14.1,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,10,インジケーター,83.6,13.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,11,フームスムート,78.7,12.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,12,クァンタムウェーブ,18.2,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,13,メイショウシナノ,22.4,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,14,レヴァンテシチー,11.8,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,15,キーチパルフェ,17.7,3.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,6,202607030406,07263406,15:00,6R ダ1900 白川郷ステークス 3勝クラス WIN5 15:00,16,ゴッドエスパーダ,11,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,1,ピコキング,29.1,5.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,2,バクソウシャチョウ,17.5,3.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,3,サンタンジェロ,3.3,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,4,シスキンブルーム,6.6,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,5,マルモリムソウ,14,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,6,ジャスパートレノ,23,4.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,7,ビスケットサンド,3.7,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,8,ピコジャック,25.1,4.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,7,202607030407,07263407,15:35,7R 芝1400 中京２歳Ｓ・Ｇ３ WIN5 15:35,9,ジーティーマイカ,2.6,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,1,ブレットパス,3,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,2,サガルマータ,5.4,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,3,ノチェセラーダ,5.3,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,4,ショウナンハウル,99.8,18.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,5,ソルパッサーレ,25,5.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,6,ニュークレド,18.3,4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,7,カフジエメンタール,4,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,8,ヤマニンループ,56.4,10.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,9,ジェットブレード,52.8,10.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,10,シャドウマスター,11.5,2.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,11,ビップチェイス,66,12.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,12,スイートオレンジ,30.2,6.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,13,オルトパラティウム,26.8,5.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,14,ジュンライデン,28.7,5.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,8,202607030408,07263408,16:10,8R 芝2200 熊野特別 2勝クラス 16:10,15,メイショウナルカミ,20.7,4.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263408.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,1,ベリベリハッピー,50.8,9.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,2,スプレンドーレ,24.6,4.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,3,キミガスキダ,6.6,2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,4,オーブフレッシュ,27.9,5.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,5,タマモパルファン,64.1,11.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,6,タガノアルテミス,3.4,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,7,ダノンプレリュード,20.6,4.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,8,アンヌグロース,42.5,8.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,9,スマイルガーデン,19.2,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,10,アキノビューティー,5,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,11,スマートエトワール,59.7,10.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,12,ローズラフィネ,3.1,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,13,バトルセレーネ,42.9,8.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,14,レウコテア,19.2,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,9,202607030409,07263409,16:45,9R ダ1800 ３歳未勝利(無料開放レース) 16:45,15,ラミアスペランツァ,15.9,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263409.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,1,リアルセンター,21.8,3.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,2,エテルノレガーメ,14.9,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,3,サイモンノーブル,35.2,5.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,4,バーバラップ,18.9,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,5,バークシャーシチー,12.6,2.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,6,レッドヴァリアート,4.8,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,7,シュエットアムール,44.3,7.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,8,ゼンノインヴォーク,3.5,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,9,ロードメルヴェイユ,7.6,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,10,202607030410,07263410,17:15,10R 芝2000 ３歳上１勝クラス 17:15,10,ロードスタニング,2.3,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263410.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,1,プリモマーレ,33.9,7.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,2,トウカイジーク,25.8,5.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,3,シャンデリュイーズ,39.3,8.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,4,メイショウトライオ,78,16.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,5,バルフルール,11.6,3.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,6,ルーセントムーン,108,22.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,7,ハピネスサンライズ,14.4,3.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,8,スイートポメロ,49.4,10.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,9,デルニエジョイ,35.2,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,10,プリュスエクラ,29.5,6.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,11,リントゥラウル,12.2,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,12,ナデシコザクラ,35.1,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,13,パトローナス,6.5,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,14,モカプウイング,26.4,6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,15,ミッキーラヴィータ,3.8,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,16,ボールドペイト,48.3,10.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,17,カルロット,4.6,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,18,エコロディアン,5.5,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,1,ヴォンドゥ,7.7,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,2,オンザノアール,11.5,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
