日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,馬トク指数,IDM,激走指数,激印,激走要因1,激走要因2,激走要因3,基準単オッズ,基準人気,馬体重,増減,波乱度,1番人気信頼度,1番人気妙味度,source_url,source_status
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,6,カパルア,28,20,41.94,0,,,,52.5,12,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,7,クールドリオン,61.1,38.2,48.96,0,,,,10.7,5,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,8,スクランプシャス,63.2,43,54.3,0,,,,6.7,3,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,9,サンタカタリナ,46,36,49.13,0,,,,25.4,8,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,10,テイエムプレミラン,48,37,54.34,3,,,,51.5,11,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,11,パシフィックドーン,40.1,28.1,43.14,0,,,,9.3,4,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,12,チュオンソン,47,36,49.45,0,,,,42.6,10,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,13,マイコンプリート,63.8,44,53.62,0,,,,1.9,1,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,14,マテンロウルクス,37,23,38.96,0,,,,68.7,13,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,15,レイアン,46,35,45.73,0,,,,91.3,15,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,16,ナムラヴンダー,54.2,38,50.81,0,,,,5.7,2,,,S,A,C,https://umatoku.hochi.co.jp/data/race/07263304/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,1,ワンダーデリエール,59.2,48,57.99,2,,,,8.5,4,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,2,リアライズアリス,49,39,51.24,0,,,,24.2,8,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,3,サンスベリア,38,19,38.53,0,,,,47.4,12,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,4,コスモフィレンツェ,58.4,42,54.19,0,,,,4.8,2,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,5,クランズクラウン,49.1,38.9,53.59,3,,,,14.5,6,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,6,パンキー,53.2,39.2,52.35,0,,,,7.3,3,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,7,スリーキズナヒメ,38,20,42.01,0,,,,35.1,10,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,8,ゴールデンテティス,54.1,40,52.31,0,,,,8.6,5,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,9,ウインリーブル,38,20,35.44,0,,,,40.6,11,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,10,ビクスバイト,73.6,39.3,52.91,0,,,,2,1,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,11,ラピス,49,38,49.64,0,,,,20.4,7,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,12,クラリノ,45,32,45.3,0,,,,34.5,9,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,13,プリティウーマン,45,32,46.15,0,,,,58.6,13,,,C,AA,B,https://umatoku.hochi.co.jp/data/race/07263305/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,1,フィドルファドル,60.3,51.2,52.9,0,,,,4.1,3,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,2,ザウリ,40,44,47.05,0,,,,23.3,7,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,3,オコタンペ,56,51,51.22,0,,,,30.1,9,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,4,シルフズミスチーフ,51.5,53,51.24,0,,,,3.6,1,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,5,ルクスレイモンド,57.4,50.1,49.74,0,,,,3.8,2,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,6,ダノンモンテローザ,54.1,50,48.92,0,,,,13,6,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,7,ローマンレイク,44,46,45.06,0,,,,27.8,8,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,8,ブルーノート,40,44,45.21,0,,,,35.2,11,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,9,シアター,47,47,43.56,0,,,,47.8,13,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,10,リードプリンシパル,60,52,51.94,3,,,,46.8,12,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,11,アオイレーギーナ,41.1,43.4,45.14,0,,,,8.7,5,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,12,バッハアルプゼー,67.3,54.3,53.1,2,,,,6,4,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,13,ゲーベル,33,40,39.58,0,,,,30.3,10,,,S,B,S,https://umatoku.hochi.co.jp/data/race/07263306/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,1,ボンヌソワレ,59.3,57,52.84,0,,,,4.1,2,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,2,ロードマイライフ,47,52,47.91,0,,,,46.7,14,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,3,ビップジーニー,46,50.8,49.83,0,,,,45.8,13,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,4,ブルクトーア,50,53.7,51.03,4,,,,19.8,7,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,5,チャンネルトンネル,61.3,58.9,53.11,0,,,,5.2,3,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,6,セシリエプラージュ,38,46,43.63,0,,,,24.1,9,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,7,コト,30,40,44.65,0,,,,23,8,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,8,ダークエクリプス,46,51.1,41.92,0,,,,45.4,12,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,9,モジャーリオ,47,51,49.86,0,,,,27.2,10,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,10,ポッドロワール,67.5,62,54.65,0,,,,3.1,1,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,11,フライングブレード,46,51,50.14,0,,,,32.9,11,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,12,ポエットリー,49,52.1,48.16,0,,,,67.1,15,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,13,ユハンヌス,45.1,50,49.91,0,,,,14.8,6,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,14,ガンマジーティーピ,55.1,56.1,51.5,3,,,,8.2,5,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,15,ユウファラオ,65.2,53.5,51.56,2,,,,7.9,4,,,B,C,S,https://umatoku.hochi.co.jp/data/race/07263307/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,1,カウンティフェア,49,55,50.68,0,,,,34.7,12,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,2,ツーネサーン,49.1,55,51.09,0,,,,17.5,7,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,3,サロニコス,46,50,47.1,0,,,,23.4,8,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,4,アムールリーベ,48,52.8,48.75,0,,,,28.7,9,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,5,サクラオーラ,46,53,40.98,0,,,,34.3,11,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,6,トライアンフパス,56.4,59.1,51.45,0,,,,5,2,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,7,リアライズ,51.2,55.4,46.93,0,,,,8.1,4,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,8,キャッスルレイク,53.1,59,52.34,3,,,,10.6,5,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,9,エーデルヴェーグ,53.2,57,50.61,0,,,,6.7,3,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,10,ワンコールアウェイ,51.1,55.8,52.52,2,,,,13.2,6,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,11,アスクキングコング,39,41,39.37,0,,,,63.5,14,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,12,サヴァビアン,43,48,41.72,0,,,,44,13,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,13,モンテディアーナ,38,43,40.33,0,,,,30.6,10,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,14,ダガーリング,80.7,59.2,47.77,0,,,,2.3,1,,,A,AA,B,https://umatoku.hochi.co.jp/data/race/07263308/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,1,ラグナトーレ,52,40,46.77,0,,,,18.9,9,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,2,ブラッドムーン,43.1,32,49.62,0,,,,11.3,6,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,3,コンテナライン,47,35.6,49.68,3,,,,11.8,7,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,4,セレーノ,51.3,34.4,51.48,0,,,,4.8,3,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,5,クラテロス,43,32,47.69,0,,,,11.2,5,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,6,ラテライト,48.1,36,50.68,2,,,,8.1,4,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,7,リアンクトワ,41,30,47.12,0,,,,15.5,8,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,8,シエーナカラー,55.4,41,53.04,0,,,,3.4,2,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,9,メイショウアカリ,74.5,41.4,53.37,0,,,,2.9,1,,,C,AA,S,https://umatoku.hochi.co.jp/data/race/07263309/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,1,ワイドグンサ,61.3,48.6,50.94,0,,,,4.5,2,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,2,パヴィーア,42,38,47.69,0,,,,16.7,8,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,3,ハッピーラブソング,34,30,34.75,0,,,,63.4,16,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,4,タイニーワンダー,69.4,57,56.02,6,,,,4.2,1,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,5,ヴィヴァシャス,44,38,43.02,0,,,,34.3,12,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,6,ジューンセクレタ,61.2,51,53.8,2,,,,6.5,4,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,7,ウォーターパラディ,46,39.4,47.54,0,,,,27.4,10,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,8,メイショウサトノヒ,44,39,45.05,0,,,,33.1,11,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,9,ピョイットハレルヤ,53,48,51.29,0,,,,22.8,9,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,10,リンゲルブルーメ,55.1,49,53.43,3,,,,14.4,6,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,11,アルプスオジョー,52,45.1,52.02,4,,,,36.7,13,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,12,マダムカマラード,38,33,45.67,0,,,,16,7,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,13,グランメドウ,47.1,42.3,51.11,0,,,,8.7,5,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,14,ハンザキ,42,35,44.89,0,,,,41,14,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,15,タイセイレグノ,46,41,47.6,0,,,,45.1,15,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,16,ジャンヌドゥレーヴ,65.3,52.3,54.7,0,,,,4.9,3,,,S,C,S,https://umatoku.hochi.co.jp/data/race/07263310/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,1,オーバースタンド,58.1,52,53.03,2,,,,11.3,4,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,2,エンベッカ,45,44,48.66,0,,,,15.7,5,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,3,ファルカータ,67.7,58,54.81,0,,,,2.5,1,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,4,リアンマヒナ,59.4,51,53.01,0,,,,3.6,2,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,5,メイショウビストロ,45,44,48.32,0,,,,20.1,8,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,6,レッドリガーレ,50,49,49.54,0,,,,18.3,7,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,7,チャンピオンロード,32,34,38.86,0,,,,42.9,12,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,8,フレイムスター,43,44,48.68,0,,,,27,10,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,9,ヴォーカライズ,64.3,56,54.65,0,,,,5.1,3,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,10,エイズルブルーム,47,47,48.3,0,,,,25.6,9,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,11,ギザキズラヴ,42,42,43.14,0,,,,56.2,13,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,12,グローブアマランス,56,52.1,51.6,3,,,,16.1,6,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,13,リオンプライム,43,43,45.12,0,,,,34,11,,,B,C,AA,https://umatoku.hochi.co.jp/data/race/07263311/previous,PASS_EMBEDDED_JSON
