日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,IDM,IDM印,脚質,騎手名,斤量,調教師,所属,基準単勝,基準複勝,source_url,source_status
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,5,ショウナンライシン,58,▽,追,原優介[替],58,大竹正,美,26.3,4.6,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,6,カズタンジャー,61,○,追,ルメー[替],59,新谷功,栗,3.9,1.4,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,7,メイショウズイウン,57,,追,石橋脩[替],57,本田優,栗,16.6,3.2,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,8,ピースオブザライフ,52,,追,武藤雅,55,野中賢,栗,36.6,6.2,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,9,ハセドン,54,,追,菊沢一[替],58,大和田,美,41.7,7,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,10,ハビレ,58,△,追,岩田康[替],57,武井亮,美,6.9,1.9,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,11,ベルイストワール,54,,追,杉原誠,55,松尾卓,美,53.1,8.7,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,1,ダンシングアウェイ,30,,追,小崎綾[替],55,柄崎将,美,48.4,9.5,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,2,プレイザリード,46,,逃,田辺裕[替],55,加藤士,美,4.5,1.6,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,3,ディーンズリスター,45,,差,岩田康[替],58,斉藤崇,栗,13.4,3.2,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,4,シャインフリーリー,42,,追,柴田大[替],58,深山雅,美,27.9,5.7,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,5,ノーマジック,31,,追,水沼元[替],53▲,戸田博,美,64.1,12,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,6,オプレントジュエル,48,△,先,三浦皇,56,中舘英,美,10.9,2.7,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,7,ミッドセンチュリー,48,▲,差,嶋田純[替],58,松山将,美,14.7,3.4,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,8,ゴンファロニエーレ,53,○,先,戸崎圭,55,田中博,美,3.9,1.5,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,9,コウセイケンタロス,21,,追,上里直,55▲,和田雄,美,57.6,10.9,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,10,フォーグッド,38,,追,原優介[替],58,平岩大,美,38.8,7.7,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,11,ランブルスコ,48,▽,追,ルメー,55,蛯名正,美,3.1,1.4,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,12,テイキットイージー,48,注,追,武藤雅[替],58,萱野浩,美,29.6,6.1,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,13,マイネルリーヒム,54,◎,先,菊沢一,55,武市康,美,5.7,1.8,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,1,ビリオネアボーイ,30,,差,丸田恭,58,武市康,美,77.1,12.1,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,2,アルシャンティ,28,,先,杉原誠[替],56,室井潔,美,113,17.3,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,3,キャトルエピス,40,,先,ミシェ[替],56,栗田徹,美,15,3,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,4,ソードスレイプニル,45,,差,今村聖[替],51◇,鈴木慎,美,18.3,3.5,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,5,メイリー,48,,差,武藤雅[替],56,鈴木慎,美,13,2.7,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,6,タイセイフレッサ,50,▲,差,戸崎圭[替],53,斎藤誠,美,3.3,1.4,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,7,ベレーバスク,51,○,先,丸山元,53,清水英,美,11.4,2.4,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,8,フェーダーローター,43,,差,柴田大[替],53,天間昭,美,30.3,5.3,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,9,ライネリーベ,53,◎,先,ルメー[替],56,木村哲,美,2.5,1.3,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,10,ワカミヤイリオス,35,,追,水沼元[替],55▲,西田雄,美,103,16,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,11,ダイユウルミナス,45,,逃,小崎綾,53,松永康,美,98.5,15.2,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,12,カシノリアーナ,37,,追,谷原柚[替],50★,天間昭,美,119,18.3,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,13,サーロー,39,,差,原優介[替],53,勢司和,美,28.9,5.1,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,14,ホットゥトロット,35,,追,大野拓,55,堀内岳,美,19.6,3.7,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,15,ディサイドオンミー,36,,先,上里直[替],50▲,堀内岳,美,73.3,11.5,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,16,リラベガ,48,▽,差,菊沢一[替],53,岩戸孝,美,16.2,3.2,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,17,ガミーヌ,50,注,差,石神道[替],51△,水野貴,美,28.7,5,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,18,タイキオーベロン,49,△,先,石田拓,56△,高木登,美,18.6,3.5,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,1,ウィズアツインクル,35,,先,武藤雅[替],57,牧光二,美,61.4,10.5,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,2,ムーングレイル,43,○,先,石神道[替],55△,森一誠,美,12.1,2.7,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,3,エリュグレイス,38,,先,戸崎圭[替],55,和田勇,美,5.6,1.7,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,4,ジーナグレイス,39,△,逃,川須栄[替],55,田中勝,美,34.2,6.3,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,5,グランフルス,35,,差,菊沢一[替],57,矢野英,美,52.9,9.3,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,6,レインボーワールド,30,,先,野中悠,55,畠山吉,美,170,27.8,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,7,ミリオングローリー,40,注,追,丸山元[替],57,蛯名正,美,20.9,4.2,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,8,スイートハイデン,34,,先,岩田康,55,菊川正,美,26.7,5,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,9,ヘルヴィッツ,37,,差,小崎綾[替],57,柄崎将,美,42.2,7.6,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,10,ノブステップ,29,,差,石田拓,55△,田中勝,美,206,33.6,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,11,ヤマニンリンキング,44,◎,追,大野拓,57,辻哲英,美,5.9,1.8,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,12,イベリスアマラ,33,,差,内田博[替],57,高橋文,美,25.4,4.8,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,13,イノーマル,39,▽,差,三浦皇,57,高柳瑞,美,14.7,3.1,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,14,マイネルアルゴー,33,,追,柴田大[替],57,清水英,美,31.1,5.8,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,15,レッドレガリア,42,▲,差,ルメー[替],57,木村哲,美,2.1,1.2,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,16,トーアシチフクジン,24,,追,ミシェ[替],57,村田一,美,51,9,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,17,コスモアルペジオ,35,,先,石橋脩[替],57,鹿戸雄,美,22.9,4.4,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,18,ピースフルマインド,38,,先,原優介[替],55,伊坂重,美,22.8,4.4,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,1,ペイシャラム,19,,追,江田照[替],55,菊川正,美,22.8,4.1,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,2,リベラル,15,,追,佐藤翔[替],52▲,小手川,美,107,16.2,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,3,エリースノー,40,○,差,津村明,55,武市康,美,3.5,1.4,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,4,チュラヴェール,30,△,逃,大野拓[替],55,松山将,美,6,1.7,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,5,シカゴキャッツ,10,,追,木幡育[替],57,新開幸,美,117,17.7,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,6,ペイシャダンシング,27,,追,原優介[替],55,粕谷昌,美,32,5.4,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,7,ロンバスブレス,44,◎,先,上里直[替],52▲,石栗龍,美,2.3,1.2,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,8,ブライティアロード,30,▽,追,石橋脩[替],55,和田一,美,19.7,3.7,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,9,サンシュノジンギ,18,,追,石田拓[替],55△,奥村武,美,83.8,12.8,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,10,ガヤーズベース,30,,追,野中悠[替],57,田中勝,美,57.4,9,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,11,ケイツーキップ,29,,先,水沼元,52▲,清水英,美,23.1,4.1,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,12,カフェオドヴィー,10,,追,杉原誠[替],57,古賀慎,美,35.9,6,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,13,テラシエスタ,23,,差,小林脩[替],57,黒岩陽,美,41.8,6.9,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,14,トリエンナーレ,32,注,追,石神道[替],53△,森一誠,美,8.6,2.1,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,15,ライヴマティーニ,35,▲,差,谷原柚,51★,尾形和,美,12.2,2.5,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,1,エンルートフライト,31,○,先,坂井瑠[替],55,池添学,栗,2.5,1.3,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,2,ブラックミューズ,31,◎,差,岩田望,55,松永幹,栗,5.3,1.7,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,3,プッシュザリミット,19,,追,Ｍデム[替],55,柴田卓,栗,23.1,4.5,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,4,ディープナイト,24,,差,荻野琢[替],55,牧田和,栗,43.4,7.8,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,5,レイデアルマス,23,,差,西村淳,55,杉山佳,栗,12.5,2.8,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,6,ピュアノーブル,28,△,差,菱田裕[替],55,岡田稲,栗,11.4,2.6,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,7,マンナット,29,注,差,川田将[替],55,斉藤崇,栗,4.1,1.5,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,8,ハルカカナタ,27,▽,追,幸英明,55,秋山真,栗,13.4,2.9,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,9,ゴルディアス,20,,差,松若風,55,小崎憲,栗,22.8,4.4,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,10,ホットロッドハート,23,,差,吉村誠,55,前川恭,栗,14.4,3.1,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,11,メモリアデルレ,31,▲,差,田山旺[替],54☆,吉岡辰,栗,12.8,2.8,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,1,ドリームオブコージ,14,,追,岡田祥,55,安田翔,栗,49.1,8.7,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,2,ボビーザグレート,26,○,追,菱田裕[替],55,柴田卓,栗,9.2,2.4,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,3,ダノンアズール,19,△,先,岩田望[替],55,茶木太,栗,4.1,1.5,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,4,ゴールドシューター,14,,追,富田暁,55,加藤公,栗,34.1,6.3,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,5,バミューダブーケ,14,,追,松若風[替],55,杉山佳,栗,13.8,3,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,6,ダヌラーサナ,19,▽,差,田山旺,54☆,新谷功,栗,7.7,2.1,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,7,オーリエイト,33,◎,差,吉村誠,55,小栗実,栗,2.5,1.3,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,8,アンナモエ,14,,追,酒井学[替],55,天間昭,美,24.9,4.8,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,9,ルガルデ,20,注,追,柴田裕,53△,中竹和,栗,26.5,5,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,10,ミリオンカラー,14,,先,国分優,55,北出成,栗,17.8,3.6,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,11,ソリドゥス,21,▲,追,秋山稔,55,安達昭,栗,7,2,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,12,ジュンヴァグネル,18,,追,幸英明[替],55,浜田多,栗,14.5,3.1,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,1,クリノライジング,16,,,田口貫,55,大橋勇,栗,30.8,6,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,2,ワンキャンパス,15,,,長岡禎,55,深山雅,美,40.6,7.7,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,3,パルフェクシオン,42,◎,,田山旺,54☆,大久龍,栗,3.2,1.4,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,4,リムリックアイル,34,注,,川田将,55,藤野健,栗,3.3,1.4,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
