日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,基準単勝,基準複勝,オッズ種別,source_url,source_status
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,6,カズタンジャー,3.9,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,7,メイショウズイウン,16.6,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,8,ピースオブザライフ,36.6,6.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,9,ハセドン,41.7,7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,10,ハビレ,6.9,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,8,202604030308,04263308,15:45,8R ダ1800 ＢＳＮ賞 WIN5 15:45,11,ベルイストワール,53.1,8.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,1,ダンシングアウェイ,48.4,9.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,2,プレイザリード,4.5,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,3,ディーンズリスター,13.4,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,4,シャインフリーリー,27.9,5.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,5,ノーマジック,64.1,12,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,6,オプレントジュエル,10.9,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,7,ミッドセンチュリー,14.7,3.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,8,ゴンファロニエーレ,3.9,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,9,コウセイケンタロス,57.6,10.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,10,フォーグッド,38.8,7.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,11,ランブルスコ,3.1,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,12,テイキットイージー,29.6,6.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,9,202604030309,04263309,16:25,9R 芝2200 ３歳上１勝クラス(無料開放レース) 16:25,13,マイネルリーヒム,5.7,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,1,ビリオネアボーイ,77.1,12.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,2,アルシャンティ,113,17.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,3,キャトルエピス,15,3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,4,ソードスレイプニル,18.3,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,5,メイリー,13,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,6,タイセイフレッサ,3.3,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,7,ベレーバスク,11.4,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,8,フェーダーローター,30.3,5.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,9,ライネリーベ,2.5,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,10,ワカミヤイリオス,103,16,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,11,ダイユウルミナス,98.5,15.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,12,カシノリアーナ,119,18.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,13,サーロー,28.9,5.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,14,ホットゥトロット,19.6,3.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,15,ディサイドオンミー,73.3,11.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,16,リラベガ,16.2,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,17,ガミーヌ,28.7,5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,10,202604030310,04263310,17:00,10R 芝1400 ３歳上１勝クラス 17:00,18,タイキオーベロン,18.6,3.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,1,ウィズアツインクル,61.4,10.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,2,ムーングレイル,12.1,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,3,エリュグレイス,5.6,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,4,ジーナグレイス,34.2,6.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,5,グランフルス,52.9,9.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,6,レインボーワールド,170,27.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,7,ミリオングローリー,20.9,4.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,8,スイートハイデン,26.7,5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,9,ヘルヴィッツ,42.2,7.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,10,ノブステップ,206,33.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,11,ヤマニンリンキング,5.9,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,12,イベリスアマラ,25.4,4.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,13,イノーマル,14.7,3.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,14,マイネルアルゴー,31.1,5.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,15,レッドレガリア,2.1,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,16,トーアシチフクジン,51,9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,17,コスモアルペジオ,22.9,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,11,202604030311,04263311,17:30,11R 芝2000 ３歳未勝利 17:30,18,ピースフルマインド,22.8,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263311.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,1,ペイシャラム,22.8,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,2,リベラル,107,16.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,3,エリースノー,3.5,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,4,チュラヴェール,6,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,5,シカゴキャッツ,117,17.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,6,ペイシャダンシング,32,5.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,7,ロンバスブレス,2.3,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,8,ブライティアロード,19.7,3.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,9,サンシュノジンギ,83.8,12.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,10,ガヤーズベース,57.4,9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,11,ケイツーキップ,23.1,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,12,カフェオドヴィー,35.9,6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,13,テラシエスタ,41.8,6.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,14,トリエンナーレ,8.6,2.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,15,ライヴマティーニ,12.2,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_04263312.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,1,エンルートフライト,2.5,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,2,ブラックミューズ,5.3,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,3,プッシュザリミット,23.1,4.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,4,ディープナイト,43.4,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,5,レイデアルマス,12.5,2.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,6,ピュアノーブル,11.4,2.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,7,マンナット,4.1,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,8,ハルカカナタ,13.4,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,9,ゴルディアス,22.8,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,10,ホットロッドハート,14.4,3.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,11,メモリアデルレ,12.8,2.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263301.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,1,ドリームオブコージ,49.1,8.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,2,ボビーザグレート,9.2,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,3,ダノンアズール,4.1,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,4,ゴールドシューター,34.1,6.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,5,バミューダブーケ,13.8,3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,6,ダヌラーサナ,7.7,2.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,7,オーリエイト,2.5,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,8,アンナモエ,24.9,4.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,9,ルガルデ,26.5,5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,10,ミリオンカラー,17.8,3.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,11,ソリドゥス,7,2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,2,202607030302,07263302,10:25,2R ダ1800 ２歳未勝利 10:25,12,ジュンヴァグネル,14.5,3.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263302.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,1,クリノライジング,30.8,6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,2,ワンキャンパス,40.6,7.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,3,パルフェクシオン,3.2,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,4,リムリックアイル,3.3,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,5,ビンチャリ,8.2,2.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,6,ジーティーハルカゼ,11.9,2.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,7,サルーミアモール,9.2,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
