日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,コンピ順位,コンピ指数,コンピ元表示,source_url,source_status
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,6,ジーティーハルカゼ,6,54,3R ２歳新馬 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,7,サルーミアモール,5,55,3R ２歳新馬 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,8,インティサール,3,69,3R ２歳新馬 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,9,マイフレダ,7,53,3R ２歳新馬 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,10,ドリームリボン,8,52,3R ２歳新馬 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,11,カラスアゲハ,10,42,3R ２歳新馬 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,12,ウルウノマーズ,11,41,3R ２歳新馬 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,1,タイセイグローバル,10,47,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,2,アメジストブリエ,12,44,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,3,プロスト,9,49,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,4,ヴィスメンティス,6,53,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,5,ジュンヴァッテッド,15,41,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,6,カパルア,11,46,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,7,クールドリオン,3,61,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,8,スクランプシャス,4,59,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,9,サンタカタリナ,8,50,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,10,テイエムプレミラン,7,51,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,11,パシフィックドーン,5,58,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,12,チュオンソン,13,43,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,13,マイコンプリート,1,86,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,14,マテンロウルクス,16,40,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,15,レイアン,14,42,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,16,ナムラヴンダー,2,67,4R ３歳未勝利 芝2200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,1,ワンダーデリエール,3,63,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,2,リアライズアリス,8,51,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,3,サンスベリア,13,40,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,4,コスモフィレンツェ,2,68,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,5,クランズクラウン,4,59,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,6,パンキー,5,57,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,7,スリーキズナヒメ,11,42,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,8,ゴールデンテティス,6,54,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,9,ウインリーブル,12,41,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,10,ビクスバイト,1,84,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,11,ラピス,7,53,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,12,クラリノ,9,46,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,13,プリティウーマン,10,43,5R ３歳未勝利 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,1,フィドルファドル,4,63,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,2,ザウリ,8,49,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,3,オコタンペ,7,52,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,4,シルフズミスチーフ,3,68,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,5,ルクスレイモンド,2,69,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,6,ダノンモンテローザ,6,54,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,7,ローマンレイク,13,40,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,8,ブルーノート,12,41,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,9,シアター,10,47,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,10,リードプリンシパル,11,46,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,11,アオイレーギーナ,5,57,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,12,バッハアルプゼー,1,74,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,13,ゲーベル,9,48,6R 清洲特別 ダ1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,1,ボンヌソワレ,4,60,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,2,ロードマイライフ,13,46,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,3,ビップジーニー,11,48,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,4,ブルクトーア,6,54,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,5,チャンネルトンネル,2,67,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,6,セシリエプラージュ,15,40,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,7,コト,12,47,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,8,ダークエクリプス,14,41,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,9,モジャーリオ,8,51,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,10,ポッドロワール,1,82,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,11,フライングブレード,9,50,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,12,ポエットリー,10,49,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,13,ユハンヌス,3,61,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,14,ガンマジーティーピ,7,53,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,15,ユウファラオ,5,59,7R 長篠Ｓ 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,1,カウンティフェア,8,49,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,2,ツーネサーン,7,53,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,3,サロニコス,11,46,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,4,アムールリーベ,9,48,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,5,サクラオーラ,10,47,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,6,トライアンフパス,2,69,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,7,リアライズ,4,60,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,8,キャッスルレイク,6,56,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,9,エーデルヴェーグ,3,63,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,10,ワンコールアウェイ,5,59,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,11,アスクキングコング,13,41,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,12,サヴァビアン,14,40,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,13,モンテディアーナ,12,42,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,14,ダガーリング,1,78,8R 桑名特別 芝1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,1,ラグナトーレ,9,47,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,2,ブラッドムーン,8,48,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,3,コンテナライン,7,51,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,4,セレーノ,3,67,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,5,クラテロス,6,53,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,6,ラテライト,4,57,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,7,リアンクトワ,5,56,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,8,シエーナカラー,2,72,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,9,メイショウアカリ,1,76,9R ３歳上１勝クラス ダ1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,1,ワイドグンサ,2,72,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,2,パヴィーア,6,54,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,3,ハッピーラブソング,13,43,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,4,タイニーワンダー,1,74,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,5,ヴィヴァシャス,14,42,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,6,ジューンセクレタ,4,59,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,7,ウォーターパラディ,9,50,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,8,メイショウサトノヒ,12,44,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,9,ピョイットハレルヤ,8,52,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,10,リンゲルブルーメ,5,55,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,11,アルプスオジョー,11,46,10R ３歳上１勝クラス ダ1400m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026070829000,PASS_LOGGED_IN_DOM
