日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,騎手,基準オッズ,人気,ラップ適性,ラップキャラ,SAV,信頼度,妙味度,展開順位,ST指数,仕上指数,合計値,合計値順位,出遅率,先行力,追走力,持久力,持続力,瞬発力,前3F順位,前3F差,前3F内外,勝負所順位,勝負所差,勝負所内外,G前順位,G前差,G前内外,斤量,騎手タイプ,騎手指数,騎手コメント,当該コース騎手総数,当該コース騎手勝率,当該コース騎手連対率,当該コース騎手複勝率,厩舎,最近放牧先,何走目,厩舎外厩総数,厩舎外厩勝率,厩舎外厩連対率,厩舎外厩複勝率,馬外厩総数,馬外厩勝率,馬外厩連対率,馬外厩複勝率,性,齢,前肢,後肢,蹄,重適性,特記1,特記2,特記3,父馬名,血統総数,血統勝率,血統連対率,血統複勝率,1週前追切,最終追切,調教指数,調教パターン,source_url,source_status
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,8,トルネードサンダー,丹内祐次,15.5,6,中速バランス,,65,Ｃ,Ｓ,5,34,32,-10,6,0%,57 (3),54 (4),43 (8),49 (7),54 (6),3,7,最内,3,8,最内,5,10,内,55,[先][追],40,"コース×,枠脚質○,直近×",81,7%,23%,38%,安達昭夫,田口ファーム,1,5,0 %,0 %,20 %,1,0%,0%,0 %,牝,2,普,普,小ベ,△,,,,ヘンリーバローズ,8,13%,13%,50%,,44(札ダ),32,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262303&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,9,イドム,松本大輝,9.1,5,低速瞬発,ピッタリ,66,Ｃ,Ｃ,4,32,38,-6,5,0%,39 (10),44 (7),61 (2),65 (1),57 (3),11,18,最内,11,16,最内,4,10,大外,55,[先],43,,9,0%,11%,11%,高橋康之,浦河町,2,3,33 %,33 %,33 %,,,,,牡,2,短,短,小標ベ,△,,,,サトノクラウン,48,4%,8%,19%,45(函Ｗ),37(札ダ),38,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262303&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,10,マイネルサリーレ,斎藤新,24.0,8,中速持続,,40,Ｄ,Ｄ,10,21,37,-18,8,0%,48 (6),57 (3),58 (4),38 (10),32 (11),6,13,内,5,11,内,10,18,内,55,[追][続],49,"コース×,直近◎",41,10%,22%,32%,田島俊明,真歌トレーニングＰ,3,2,0 %,0 %,50 %,,,,,牡,2,短,短,小標ベ,△,,,,ゴールドシップ,160,9%,16%,28%,,63(函Ｗ),37,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262303&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,11,シャイニーヒーロー,大久保友雅,44.1,11,低速瞬発,ピッタリ,35,Ｄ,Ｄ,11,18,25,-33,11,0%,45 (7),39 (11),48 (7),37 (11),38 (9),7,14,最内,7,14,最内,11,20,最内,52,[続],43,,5,0%,0%,0%,畠山吉宏,門別町,2,1,0 %,0 %,0 %,,,,,牡,2,普,普,中標,○,,,,サトノアラジン,29,3%,7%,14%,,23(札ダ),25,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262303&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,1,ニシノギャルズ,石川倭,13.3,5,高速持続,,65,Ｃ,ＡＡ,3,38,41,-1,3,14%,46 (8),44 (11),44 (9),58 (3),60 (3),8,8,内,7,8,内,3,4,大外,55,,55,,5,20%,20%,20%,水野貴広,西山牧場阿見分場,2,48,8 %,15 %,19 %,1,0%,0%,0 %,牝,3,短,短,小ベ,△,腰甘い,,,セイウンコウセイ,1,0%,0%,0%,,,41,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,2,ゲレイロ,河原田菜々,17.8,7,超高速スタミナ,,53,Ｄ,Ｄ,6,32,35,-13,6,44%,64 (1),58 (2),43 (10),47 (10),49 (8),2,1,中,2,1,中,6,8,中,53,,62,直近◎,7,14%,29%,29%,今野貞一,宇治田原優駿Ｓ,4,7,29 %,29 %,29 %,,,,,牡,3,短,短,中標,△,滞競馬○,フット×,追頭上る,ミスターメロディ,10,20%,30%,40%,,59(札ダ),35,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,3,ハクサンレイホウ,黛弘人,24.9,10,高速底力,カスリ,55,Ｄ,Ｄ,5,33,30,-17,7,0%,59 (3),54 (3),44 (8),48 (7),50 (6),4,2,内,4,2,内,5,8,外,57,[先][追][久][続],38,,31,3%,10%,16%,武藤善則,吉澤Ｓ－ＥＡＳＴ,2,11,0 %,0 %,18 %,,,,,牡,3,短,短,小ベ,△,腰甘い,,,ハクサンムーン,2,0%,0%,0%,,41(札ダ),30,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,4,オスロクィーン,遠藤汰月,25.8,11,高速持続,,45,Ｄ,Ｄ,11,23,39,-18,9,40%,43 (11),46 (9),53 (4),55 (4),54 (4),9,8,中,8,8,中,11,11,大外,52,,43,,6,0%,0%,17%,武井亮,エクワインＲ,1,23,0 %,26 %,30 %,2,0%,0%,0 %,牝,3,短,短,細標ベ,△,コーナ×,完歩小さ,突っ張る,リアムズマップ,,,,,55(札ダ),61(札ダ),39,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,5,アニマレイ,小林美駒,3.2,2,中速底力,ピッタリ,79,Ｂ,Ｃ,1,42,42,4,1,17%,49 (7),49 (7),50 (6),63 (1),64 (1),6,6,最内,6,6,最内,1,0,内,54,,61,直近○,25,24%,44%,52%,須貝尚介,ノーザンＦ空港,2,22,27 %,36 %,50 %,1,0%,0%,100 %,牡,3,短,短,小ベ,○,根性有り,腰甘い,,ニューイヤーズデイ,4,25%,25%,25%,,60(函Ｗ),42,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,6,ハイティー,武豊,3.1,1,高速持続,,59,Ｄ,Ａ,4,23,50,-7,5,0%,45 (9),46 (10),49 (7),44 (11),44 (10),10,10,最内,11,10,最内,4,7,大外,55,[続][瞬],65,,21,29%,52%,57%,木村哲也,ノーザンＦ天栄,2,59,17 %,27 %,37 %,,,,,牝,3,短,短,小標ベ,○,完歩小さ,,,ミスターメロディ,10,20%,30%,40%,54(札ダ),66(札ダ),50,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,7,フェイスリフト,古川吉洋,4.4,3,中速スタミナ,カスリ,79,Ｂ,Ｃ,2,42,40,2,2,40%,44 (10),49 (8),59 (2),63 (2),61 (2),11,10,内,10,10,内,2,1,外,57,[続][瞬],51,"枠脚質×,直近◎",32,6%,6%,19%,嘉藤貴行,ミルファーム千葉,2,8,0 %,0 %,25 %,4,0%,0%,50 %,牡,3,短,短,細標ベ,◎,時計掛○,荒馬場○,平坦向き,フォーウィールドライブ,14,7%,36%,43%,,53(札ダ),40,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,8,ジューンマロン,川又賢治,30.3,12,高速瞬発,,45,Ｄ,Ｄ,10,18,39,-23,11,50%,58 (4),51 (6),37 (12),25 (12),27 (12),3,2,最内,3,2,最内,10,10,内,55,[先][続][瞬],36,,14,14%,29%,29%,武英智,チャンピオンヒルズ,2,309,8 %,16 %,27 %,,,,,牝,3,普,普,中標,○,落着ほし,脚外振走,突っ張る,ダノンキングリー,3,0%,0%,0%,53(函Ｗ),59(札芝),39,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,9,ディースカウ,吉田隼人,22.8,8,低速瞬発,,32,Ｄ,Ｄ,12,13,33,-34,12,0%,27 (12),27 (12),40 (11),48 (8),51 (5),12,18,最内,12,18,最内,12,14,最内,57,[追],48,"枠脚質○,直近▲",14,7%,7%,21%,須貝尚介,ノルマンディーＦ小野町,1,,,,,,,,,牡,3,普,普,中立,△,,,,エピファネイア,10,0%,0%,10%,35(札ダ),63(札ダ),33,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,10,マッシブショット,横山琉人,24.5,9,低速底力,カスリ,53,Ｄ,Ｄ,8,29,28,-23,10,17%,50 (6),53 (4),57 (3),51 (5),49 (7),7,8,最内,9,8,最内,8,8,内,57,[追][続],40,直近▲,25,12%,24%,36%,武藤善則,ブルーステーブル,1,30,3 %,17 %,23 %,3,0%,0%,0 %,セ,3,普,普,小ベ,△,砂被る×,追頭上る,完歩小さ,ヴァンゴッホ,1,0%,0%,100%,,33(札ダ),28,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,11,ミスマラッカ,鮫島克駿,14.9,6,中速スタミナ,カスリ,51,Ｄ,Ｄ,9,29,33,-18,8,0%,53 (5),53 (5),51 (5),48 (9),47 (9),5,4,最内,5,4,最内,9,9,大外,55,[先][瞬],57,枠脚質○,29,7%,17%,24%,本間忍,ＫＳトレーニングＣ,3,53,4 %,4 %,9 %,,,,,牝,3,短,短,中標ベ,△,腰甘い,,,マテラスカイ,,,,,37(函Ｗ),50(札ダ),33,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,12,スマートコーラル,古川奈穂,11.8,4,超低速スタミナ,,53,Ｄ,Ｄ,7,36,37,-7,4,10%,61 (2),70 (1),74 (1),49 (6),42 (11),1,0,最内,1,0,最内,7,8,最内,53,[先][追],44,,41,7%,22%,27%,石坂公一,田口トレーニングＦ,2,,,,,,,,,牝,3,普,普,中標,○,ブ効果○,大トビ,,マジェスティックウォリアー,15,20%,27%,40%,59(函Ｗ),43(函芝),37,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262304&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,1,ユーフォナイト,武豊,6.3,3,,,69,Ｃ,Ｄ,6,28,42,2,2,,58 (4),51 (4),38 (12),44 (13),55 (5),4,3,内,5,7,内,6,11,内,55,[続][瞬],64,コース○,89,20%,37%,47%,加藤征弘,浦河町,1,2,0 %,50 %,50 %,,,,,牡,2,,,,,,,,ドレフォン,120,10%,19%,30%,65(函Ｗ),57(函Ｗ),42,コース中重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,2,ハイネスプラウド,河原田菜々,22.0,10,,,43,Ｄ,Ｄ,11,13,33,-22,10,,39 (14),41 (10),55 (5),46 (5),40 (10),13,15,最内,13,17,最内,11,19,最内,51,,59,直近◎,14,14%,21%,21%,武井亮,ノーザンＦ天栄,1,310,15 %,23 %,34 %,,,,,牡,2,,,,,,,,クリソベリル,23,13%,17%,22%,54(南Ｗ),56(札ダ),33,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,3,ロンバルディア,丹内祐次,9.4,5,,,71,Ｃ,Ｓ,5,26,34,-8,5,,58 (5),51 (5),38 (13),44 (12),55 (6),6,4,中,6,7,外,5,11,外,55,[先][追],44,"コース○,直近×",198,11%,25%,38%,伊藤圭三,ファンタストクラブ,1,63,10 %,16 %,29 %,,,,,牡,2,,,,,,,,ルヴァンスレーヴ,51,10%,20%,27%,43(函Ｗ),50(函Ｗ),34,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,4,ウィナーズクロノ,松本大輝,24.8,12,,,38,Ｄ,Ｄ,14,13,30,-25,14,,39 (9),41 (11),55 (6),46 (10),40 (14),14,15,内,14,17,内,14,21,中,55,[先],44,,43,5%,9%,12%,昆貢,ファンタストクラブ,1,136,7 %,15 %,24 %,,,,,牡,2,,,,,,,,フィレンツェファイア,2,50%,50%,50%,42(函Ｗ),41(札ダ),30,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,5,フィールザウィル,小沢大仁,16.9,7,,,39,Ｄ,Ｄ,13,13,33,-22,11,,39 (10),41 (14),55 (4),46 (7),40 (11),12,14,中,12,16,外,13,20,大外,55,[先][瞬],35,直近▲,52,4%,8%,12%,伊藤大士,田口トレーニングＦ,1,24,8 %,8 %,13 %,,,,,牝,2,,,,,,,,ウィルテイクチャージ,1,0%,0%,0%,60(札ダ),29(札芝),33,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,6,コスモセイント,池添謙一,18.3,9,,,44,Ｄ,Ｄ,10,13,33,-22,9,,39 (11),41 (12),55 (8),46 (4),40 (9),9,12,中,11,15,中,10,19,外,55,[続][瞬],48,コース○,69,10%,16%,28%,矢嶋大樹,山元トレセン,1,27,0 %,7 %,15 %,,,,,牡,2,,,,,,,,クリソベリル,23,13%,17%,22%,50(美坂),60(札ダ),33,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,7,フクノブロッサム,遠藤汰月,44.2,14,,,40,Ｄ,Ｄ,12,13,33,-22,12,,39 (12),41 (9),55 (9),46 (9),40 (12),10,13,最内,9,15,最内,12,20,内,52,,41,,7,0%,0%,14%,竹内正洋,高橋ＴＣ,1,2,0 %,0 %,0 %,,,,,牝,2,,,,,,,,アルアイン,5,0%,20%,20%,53(札ダ),62(札ダ),33,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,8,テンラッキーロード,鮫島克駿,6.9,4,,,78,Ｂ,Ａ,3,30,34,-4,4,,59 (3),66 (2),62 (1),68 (2),60 (2),2,2,最内,2,2,最内,3,9,最内,55,[先][瞬],57,"調教師○,コース×",119,8%,19%,30%,高柳大輔,ノーザンファーム,1,5,0 %,0 %,0 %,,,,,牡,2,,,,,,,,ドレフォン,120,10%,19%,30%,57(札ダ),33(札ダ),34,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,9,ハリケンライズ,石川倭,34.0,13,,,72,Ｃ,Ｓ,4,21,32,-15,7,,56 (7),51 (6),40 (10),46 (6),55 (7),7,5,内,7,8,中,4,10,中,55,,49,,26,12%,15%,19%,高柳大輔,チャンピオンヒルズ,1,154,14 %,22 %,33 %,,,,,牡,2,,,,,,,,モーリス,36,3%,6%,14%,54(函Ｗ),45(札ダ),32,併用テン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,10,ゴーストミステリー,横山和生,3.4,1,,,113,ＡＡ,Ｓ,1,41,34,7,1,,63 (1),68 (1),57 (3),69 (1),68 (1),1,0,最内,1,0,最内,1,0,最内,55,[久][続],58,"コース×,直近○",112,13%,26%,47%,黒岩陽一,吉澤Ｓ－ＥＡＳＴ,1,180,6 %,10 %,13 %,,,,,牡,2,,,,,,,,ゴーストザッパー,4,0%,50%,50%,50(札ダ),57(札ダ),34,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,11,モントリオール,横山武史,4.7,2,,,86,Ａ,Ａ,2,31,38,1,3,,59 (2),66 (3),62 (2),68 (3),60 (3),3,2,中,3,2,内,2,6,内,55,[続][瞬],51,"コース○,直近▲",148,18%,30%,39%,松尾卓哉,ノーザンＦ天栄,1,6,17 %,17 %,17 %,,,,,牡,2,,,,,,,,ニューイヤーズデイ,31,10%,13%,23%,57(南Ｗ),61(札ダ),38,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,12,リュウノタキノボリ,横山琉人,17.6,8,,,50,Ｄ,Ｄ,8,18,33,-17,8,,55 (8),47 (8),35 (14),40 (14),53 (8),8,6,最内,8,10,最内,8,17,最内,55,[追][続],34,"コース×,直近▲",66,2%,3%,9%,堀内岳志,エスティＦ小見川,1,106,2 %,8 %,13 %,,,,,牡,2,,,,,,,,タワーオブロンドン,4,0%,0%,50%,63(美坂),38(南Ｗ),33,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,13,ルクシエル,斎藤新,23.3,11,,,44,Ｄ,Ｄ,9,13,33,-22,13,,39 (13),41 (13),55 (7),46 (8),40 (13),11,13,内,10,15,内,9,19,中,55,[追][続],48,"コース×,直近◎",78,6%,14%,26%,浜田多実雄,新冠町,1,,,,,,,,,牡,2,,,,,,,,シニスターミニスター,90,11%,24%,28%,56(函Ｗ),51(函Ｗ),33,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,14,ルボワ,北村友一,11.9,6,,,64,Ｃ,Ａ,7,25,34,-9,6,,58 (6),51 (7),38 (11),44 (11),55 (4),5,4,最内,4,7,最内,7,13,最内,55,[先][続][瞬],67,"コース○,直近○",57,18%,26%,28%,杉山佳明,ノーザンＦ空港,1,22,9 %,23 %,27 %,,,,,牡,2,,,,,,,,ブリックスアンドモルタル,16,0%,19%,19%,57(函Ｗ),57(函Ｗ),34,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262305&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,1,ヒルノボローニャ,古川吉洋,29.3,11,中速バランス,カスリ,35,Ｄ,Ｄ,14,33,43,-12,12,0%,73 (1),57 (4),41 (12),34 (14),33 (14),1,0,最内,2,0,最内,14,13,最内,57,[続][瞬],52,"馬主○,直近◎",32,3%,9%,22%,昆貢,ファンタストクラブ,1,136,7 %,15 %,24 %,1,0%,0%,0 %,セ,3,普,普,中標,○,追頭上る,突っ張る,,アメリカンペイトリオット,23,4%,4%,13%,59(札ダ),68(札芝),43,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,2,フレンチブラッサム,横山典弘,14.3,9,低速スタミナ,,47,Ｄ,Ｄ,10,39,43,-6,9,11%,45 (12),51 (9),54 (6),50 (8),44 (10),11,13,中,8,3,外,10,9,大外,55,[先][追][瞬],52,枠脚質×,15,20%,27%,40%,柄崎将寿,高橋ＴＣ,4,,,,,,,,,牝,3,短,短,細ベ,△,気悪,追頭上る,ズブイ,ホッコータルマエ,6,0%,0%,0%,,,43,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,3,イトシサ,北村友一,11.4,5,低速持続,カスリ,66,Ｃ,Ａ,5,41,44,-3,6,0%,56 (2),55 (5),50 (8),49 (10),47 (9),5,8,内,6,2,内,5,3,外,57,[先][続][瞬],51,"枠脚質×,直近○",25,8%,12%,40%,田中博康,ノーザンＦ天栄,4,1,100 %,100 %,100 %,,,,,牡,3,短,短,中標ベ,○,腰甘い,追頭上る,完歩小さ,インディチャンプ,8,13%,25%,25%,,55(函ダ),44,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,4,ヒメヒオウギ,河原田菜々,14.1,8,中速バランス,カスリ,62,Ｃ,Ｓ,7,42,40,-6,8,9%,52 (7),52 (7),50 (9),54 (4),59 (4),6,10,最内,5,2,最内,7,4,内,51,,63,"枠脚質×,直近◎",3,0%,0%,0%,中竹和也,山口ステーブル,3,,,,,,,,,牝,3,短,短,小標ベ,△,滞競馬○,芝重い×,上が速×,コントレイル,30,13%,33%,43%,,50(札ダ),40,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,5,グリニッジローズ,落合玄太,50.1,14,超高速底力,,44,Ｄ,Ｄ,11,31,43,-14,13,0%,55 (4),39 (13),37 (13),34 (13),39 (12),3,7,中,12,6,内,11,10,内,55,,50,,8,0%,13%,25%,田中剛,グランデファーム,1,5,0 %,0 %,0 %,2,0%,0%,0 %,牝,3,短,短,小標ベ,△,芝×,,,タワーオブロンドン,7,0%,14%,14%,,59(札ダ),43,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,6,エイシンキーンラン,横山琉人,11.6,6,中速瞬発,,65,Ｃ,Ａ,6,45,57,14,1,0%,47 (10),52 (6),54 (7),54 (6),51 (7),7,10,内,7,2,中,6,3,中,55,[追][続],36,直近▲,30,0%,3%,3%,田中剛,阿見トレセン,2,50,4 %,8 %,12 %,1,0%,0%,0 %,牝,3,短,短,小ベ,△,腰甘い,,,エイシンヒカリ,19,5%,11%,26%,,62(札ダ),57,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,7,ランウェイミューズ,丹内祐次,6.5,3,中速持続,ピッタリ,75,Ｂ,Ａ,2,44,49,5,3,20%,53 (6),62 (1),58 (4),54 (5),43 (11),8,10,中,1,0,中,2,1,中,55,[先][追],39,"コース×,枠脚質×,直近×",87,8%,17%,30%,竹内正洋,ノーザンＦ空港,2,,,,,,,,,牝,3,短,短,細ベ,○,平坦向き,非力,時計掛○,シルバーステート,75,5%,17%,29%,,60(札ダ),49,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,8,サートゥルチェア,横山和生,8.8,4,中速瞬発,,68,Ｃ,Ｃ,4,43,44,-1,5,0%,36 (13),51 (10),60 (2),66 (1),67 (1),12,14,最内,9,4,中,4,3,大外,55,[久][続],70,"コース○,枠脚質○,直近○",47,15%,26%,32%,嘉藤貴行,ＫＳトレーニングＣ,1,173,9 %,18 %,25 %,2,0%,0%,50 %,牝,3,短,短,細ベ,△,脚外振走,腰甘い,,サートゥルナーリア,48,19%,31%,48%,54(函Ｗ),58(札ダ),44,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,9,ハイバーニアン,長浜鴻緒,33.2,12,超高速底力,,38,Ｄ,Ｄ,13,33,36,-19,14,100%,48 (9),22 (14),27 (14),37 (12),62 (2),10,12,内,14,11,最内,13,12,中,56,,41,枠脚質○,12,0%,17%,25%,高橋文雅,田中牧場,1,,,,,,,,,牡,3,短,短,小標,○,脚外振走,,,タリスマニック,18,6%,6%,11%,56(札ダ),64(札ダ),36,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,10,ジャーナーリア,池添謙一,16.6,10,中速スタミナ,,53,Ｄ,Ｄ,8,41,43,-4,7,0%,55 (5),46 (12),43 (11),46 (11),54 (6),2,6,最内,11,5,最内,8,7,中,57,[続][瞬],49,コース○,39,5%,15%,23%,本田優,宇治田原優駿Ｓ,8,2,0 %,0 %,50 %,1,0%,0%,100 %,牡,3,普,普,中標ベ,△,ダ向き,脚抜ダ○,,サートゥルナーリア,48,19%,31%,48%,,,43,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=01262306&jo=2&idpm=iFT66JycF8pFY,PASS
