日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,枠,印,性齢,斤量,騎手,最高指数,5走平均,距離指数,コース指数,3走,2走,前走,単勝オッズ,人気,source_url,source_status
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,8,フレイムスター,6,--,牡3,55,吉村誠之助,93,80*,85,未,88,90,67,13.7,6,https://race.netkeiba.com/race/speed.html?race_id=202607030311,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,9,ヴォーカライズ,6,--,牡3,54,☆田山旺佑,106,106*,106,106,105,87,106,4.7,2,https://race.netkeiba.com/race/speed.html?race_id=202607030311,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,10,エイズルブルーム,7,--,牝3,53,国分優作,91,86,87,87,82,91,87,15.9,7,https://race.netkeiba.com/race/speed.html?race_id=202607030311,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,11,ギザキズラヴ,7,--,牝4,56,藤懸貴志,86,78,88,86,71,84,86,184.4,13,https://race.netkeiba.com/race/speed.html?race_id=202607030311,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,12,グローブアマランス,8,--,牝5,56,田口貫太,95,85,95,89,95,80,89,20.4,9,https://race.netkeiba.com/race/speed.html?race_id=202607030311,PASS
2026-08-29,中京,11,202607030311,07263311,17:45,11R 芝1600 ３歳上１勝クラス 17:45,13,リオンプライム,8,--,牝4,56,中井裕二,90,81,89,87,90,79,64,88.2,11,https://race.netkeiba.com/race/speed.html?race_id=202607030311,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,1,クロレ,1,--,牝3,55,坂井瑠星,79,72*,未,79,64,74,79,5.2,2,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,2,ゴールデンドラゴン,2,--,牡3,57,松若風馬,72,66,66,66,67,66,66,3.7,1,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,3,タガノランパート,3,--,牡3,57,田口貫太,68,64*,68,68,64,59,68,6.5,3,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,4,クリコバロー,3,--,牡3,57,酒井学,78,67,78,58,74,69,47,29.7,8,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,5,シャイニングスター,4,--,牡3,57,幸英明,-,-,未,未,68,74,72,10.5,6,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,6,ブクブクー,4,--,牡3,56,☆田山旺佑,95,65,59,59,58,95,59,7.9,5,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,7,ベルラフィネ,5,--,牝3,53,△柴田裕一郎,46,42*,42,未,35,46,43,34.6,10,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,8,シホノグラツィア,5,--,牡3,57,団野大成,-,-,未,未,-,-,68,7.1,4,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,9,クロームクロス,6,--,牡3,57,菱田裕二,68,58*,68,未,68,45,60,40.5,12,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,10,ガラード,6,--,牡3,57,吉村誠之助,69,58,69,54,69,53,54,52.8,13,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,11,メイショウハーブス,7,--,牡3,57,藤懸貴志,-,-,未,未,71,87,68,11.7,7,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,12,トラッドロア,7,--,牝3,55,富田暁,62,62*,62,62,-,59,62,33.3,9,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,13,サマーナジュム,8,--,牡3,57,中井裕二,64,53*,64,未,64,46,52,54.3,14,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,14,メイショウジンソウ,8,--,牡3,57,太宰啓介,63,60*,63,63,-,63,56,35.5,11,https://race.netkeiba.com/race/speed.html?race_id=202607030312,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,1,アズライトアスール,1,--,牡3,53,★河原田菜々,62,61*,62,59,78,62,59,68.5,12,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,2,ロードステラート,2,--,牡3,57,横山和生,83,64,未,83,57,63,83,16.3,8,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,3,アスコットダンス,3,--,牝3,53,◇古川奈穂,46,-,未,未,82,74,63,32.7,10,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,4,ショウナンタヅナ,3,--,牡3,57,池添謙一,76,69,76,76,60,76,69,17.9,9,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,5,フロムザムーン,4,--,牡3,57,石川倭,70,64,70,65,66,63,65,84.9,13,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,6,ワンダーアスク,4,--,牝3,55,川又賢治,93,81,93,74,87,93,74,13.9,6,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,7,ダリアフレイバー,5,--,牝3,55,鮫島克駿,60,46*,60,未,59,60,13,107.5,14,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,8,アイムスティルミー,5,--,セ3,57,古川吉洋,72,63,未,未,72,57,64,54.3,11,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,9,ゴールデンダガー,6,--,牡3,57,横山琉人,74,74*,74,未,87,74,-,4.8,2,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,10,クールフィデル,6,--,牡3,57,落合玄太,-,-,未,未,71,78,84,14,7,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,11,メイショウタイザン,7,--,牡3,57,小沢大仁,75,71,75,75,69,75,75,13.3,5,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,12,サンオブザサン,7,--,牡3,57,斎藤新,73,68,73,71,73,61,71,6.4,3,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,13,ベルアズーロ,8,--,牡3,54,▲小林美駒,108,74*,108,未,62,108,53,2.8,1,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,14,アーデルブリックス,8,--,牡3,57,北村友一,-,-,未,未,62,78,78,9.2,4,https://race.netkeiba.com/race/speed.html?race_id=202601020301,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,1,セールデュクール,1,--,牝2,52,▲和田陽希,39,39*,39,39,-,39,-,80.6,12,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,2,ロゼハイスクール,2,--,牝2,53,◇古川奈穂,-,-,未,未,-,6,22,108.6,13,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,3,フォルトゥナロッサ,3,--,牝2,55,浜中俊,76,76*,76,76,-,-,76,2.4,1,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,4,セイレイカ,4,--,牝2,55,横山典弘,66,66*,66,66,-,-,66,6.9,4,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,5,タプティ,4,--,牝2,55,小沢大仁,69,69*,69,69,-,-,69,8.1,5,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,6,ルギッドドランジュ,5,--,牝2,55,北村友一,67,63*,67,67,-,59,67,6.5,3,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,7,コイゾラ,5,--,牝2,51,★河原田菜々,52,52*,未,未,-,-,52,29.5,8,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,8,リラカリス,6,--,牝2,55,丹内祐次,61,51*,61,61,-,40,61,40.6,10,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,9,ソーハッピー,6,--,牝2,52,▲小林美駒,67,67*,67,67,-,-,67,17.7,7,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,10,アヴレディール,7,--,牝2,55,吉田隼人,73,73*,73,73,-,-,73,6.5,2,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,11,ルイスイメル,7,--,牝2,52,▲遠藤汰月,54,54*,54,54,-,-,54,77.5,11,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,12,バタフライ,8,--,牝2,55,原田和真,64,64*,64,64,-,-,64,35.2,9,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,13,サトノパラディ,8,--,牝2,55,鮫島克駿,70,70*,未,未,-,-,70,12.8,6,https://race.netkeiba.com/race/speed.html?race_id=202601020302,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,1,ダノンキューブ,1,--,牝2,55,武豊,84,84*,84,未,-,-,84,1.2,1,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,2,サンゴート,2,--,牝2,51,★河原田菜々,57,57*,57,未,-,-,57,177.6,9,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,3,エコロナイン,3,--,牡2,55,鮫島克駿,61,61*,未,未,-,-,61,7.1,2,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,4,アイアムツヨスギル,4,--,牡2,55,池添謙一,37,37*,37,37,-,-,37,36.5,6,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,5,ロマノヴェリテ,5,--,牡2,55,北村友一,56,56*,56,56,-,-,56,9.5,3,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,6,チェッリーニ,6,--,牝2,53,◇古川奈穂,63,63*,未,63,-,-,63,99.1,8,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,7,マシュマロデイズ,6,--,牝2,55,横山和生,70,70*,未,70,-,-,70,20.4,4,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,8,トルネードサンダー,7,--,牝2,55,丹内祐次,67,64*,67,61,-,67,61,41.2,7,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,9,イドム,7,--,牡2,55,松本大輝,55,55*,55,55,-,-,55,24.9,5,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,10,マイネルサリーレ,8,--,牡2,55,斎藤新,57,52*,57,57,-,47,57,204,11,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,11,シャイニーヒーロー,8,--,牡2,52,▲大久保友雅,38,38*,38,38,-,-,38,195.3,10,https://race.netkeiba.com/race/speed.html?race_id=202601020303,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,1,ニシノギャルズ,1,--,牝3,55,石川倭,68,61,68,60,47,68,60,25.5,6,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,2,ゲレイロ,2,--,牡3,53,★河原田菜々,74,62*,未,未,80,69,37,10,5,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,3,ハクサンレイホウ,3,--,牡3,57,黛弘人,62,48*,62,62,32,50,62,70.6,12,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,4,オスロクィーン,4,--,牝3,52,▲遠藤汰月,47,39*,未,未,44,60,30,59.8,11,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,5,アニマレイ,5,--,牡3,54,▲小林美駒,74,69,68,68,73,74,68,3.2,1,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,6,ハイティー,5,--,牝3,55,武豊,-,-,未,未,-,65,54,4.6,3,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,7,フェイスリフト,6,--,牡3,57,古川吉洋,83,76,75,75,79,72,75,3.8,2,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,8,ジューンマロン,6,--,牝3,55,川又賢治,8,8*,未,未,53,8,30,57.8,10,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,9,ディースカウ,7,--,牡3,57,吉田隼人,24,24*,未,未,-,42,24,29,7,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,10,マッシブショット,7,--,セ3,57,横山琉人,61,54,未,未,55,41,58,40.8,8,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,11,ミスマラッカ,8,--,牝3,55,鮫島克駿,50,45,50,未,19,47,50,45.4,9,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,12,スマートコーラル,8,--,牝3,53,◇古川奈穂,74,67,未,未,53,65,72,5.2,4,https://race.netkeiba.com/race/speed.html?race_id=202601020304,PASS
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,1,ユーフォナイト,,,,55,武　豊,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,2,ハイネスプラウド,,,,51★,河原田,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,3,ロンバルディア,,,,55,丹内祐,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,4,ウィナーズクロノ,,,,55,松本大,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,5,フィールザウィル,,,,55,小沢大,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,6,コスモセイント,,,,55,池添謙,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,7,フクノブロッサム,,,,52▲,遠藤汰,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,8,テンラッキーロード,,,,55,鮫島駿,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,9,ハリケンライズ,,,,55,石川倭,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,10,ゴーストミステリー,,,,55,横山和,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,11,モントリオール,,,,55,横山武,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,12,リュウノタキノボリ,,,,55,横山琉,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,13,ルクシエル,,,,55,斎藤新,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,14,ルボワ,,,,55,北村友,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020305,HOLD_SOURCE_NOT_PUBLISHED
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,1,ヒルノボローニャ,1,--,セ3,57,古川吉洋,78,66*,未,未,53,78,62,14.6,9,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,2,フレンチブラッサム,2,--,牝3,55,横山典弘,-,-,未,未,97,74,64,14.4,8,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,3,イトシサ,3,--,牡3,57,北村友一,82,73*,未,未,77,68,65,9.9,5,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,4,ヒメヒオウギ,3,--,牝3,51,★河原田菜々,88,83,未,84,81,82,84,16.9,10,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,5,グリニッジローズ,4,--,牝3,55,落合玄太,62,62*,未,未,-29,38,62,162.2,14,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,6,エイシンキーンラン,4,--,牝3,55,横山琉人,80,68*,80,80,58,63,80,11.2,6,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,7,ランウェイミューズ,5,--,牝3,55,丹内祐次,85,74,77,77,72,75,77,13.6,7,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,8,サートゥルチェア,5,--,牝3,55,横山和生,80,72*,未,未,60,80,76,7.3,4,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,9,ハイバーニアン,6,--,牡3,56,☆長浜鴻緒,77,77*,未,未,32,50,77,102,13,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,10,ジャーナーリア,6,--,牡3,57,池添謙一,78,78*,未,未,69,52,74,20.7,11,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,11,ペカリーナ,7,--,牝3,52,▲小林美駒,88,79,88,88,80,88,79,5.7,3,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,12,サウンドファミリエ,7,--,牝3,55,吉田隼人,87,77,81,87,77,87,81,4.4,1,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,13,シンデレラカラー,8,--,牝3,55,原田和真,79,79*,未,未,56,62,79,94.4,12,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,14,ビロングトゥミー,8,--,牝3,55,斎藤新,92,86*,未,未,80,-,86,5.7,2,https://race.netkeiba.com/race/speed.html?race_id=202601020306,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,1,ハッピーラッキー,1,--,牡3,52,★河原田菜々,91,82,91,87,70,82,87,11.7,7,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,2,プリュノワール,1,--,牝5,56,横山武史,89,84,92,未,89,81,84,11.6,6,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,3,レッドカメリア,2,--,牝6,56,古川吉洋,89,78,90,86,69,82,86,97.2,12,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,4,ニルマーネル,2,--,牝3,54,横山和生,96,84,96,78,96,80,87,8.2,4,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,5,グロリアスマーチ,3,--,牡3,56,鮫島克駿,95,84,未,79,77,92,76,8.2,3,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,6,ロードヴェルテクス,3,--,牡3,53,▲和田陽希,67,62*,67,未,67,73,67,119.3,14,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,7,ミレニアルピンク,4,--,牝3,54,斎藤新,85,72,85,80,85,73,80,15.1,10,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,8,ジーティーエスピ,4,--,牡4,58,丹内祐次,101,87,101,82,101,79,82,4.2,1,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,9,ラプランセス,5,--,牝3,54,横山琉人,88,82,88,88,84,76,88,12.4,8,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,10,ハルヒメ,5,--,牝3,51,▲小林美駒,90,76,90,83,90,80,82,13.7,9,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,11,ペガサスノース,6,--,牝4,56,落合玄太,80,-52*,91,-184,78,80,-184,90.7,11,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
